,p,Viral Clearance Time,Total Viral Load,Excess CTL
1,0.010974987654930561,0.4,8.665403112319831,14125.481585005975
2,0.012045035402587823,0.4,8.666886398107682,14132.864406813798
3,0.013219411484660288,0.4,8.668514811239922,14140.975870064452
4,0.014508287784959394,0.4,8.670302605736332,14149.888607194565
5,0.015922827933410922,0.4,8.672265446766763,14159.683416180515
6,0.01747528400007684,0.4,8.674420552636077,14170.44871640619
7,0.019179102616724886,0.4,8.676786851521609,14182.282343884344
8,0.02104904144512021,0.4,8.679385154586287,14195.291910625903
9,0.023101297000831605,0.4,8.682238347294877,14209.597383186325
10,0.025353644939701114,0.4,8.68537160098028,14225.330861601456
11,0.027825594022071243,0.4,8.688812606968492,14242.63820284941
12,0.030538555088334154,0.4,8.692591835862903,14261.68103783514
13,0.033516026509388425,0.4,8.696742824929643,14282.638964117517
14,0.03678379771828634,0.4,8.701302496913321,14305.71023547491
15,0.040370172585965536,0.4,8.706311514062703,14331.11648516829
16,0.044306214575838825,0.4,8.71181467166705,14359.103064287041
17,0.04862601580065353,0.4,8.717861336008625,14389.941901810891
18,0.0533669923120631,0.4,8.72450593233965,14423.940106824286
19,0.05857020818056667,0.4,8.731808489313478,14461.436750528164
20,0.06428073117284322,0.4,8.739835247264622,14502.812230868136
21,0.07054802310718646,0.4,8.748659338862538,14548.493585871674
22,0.0774263682681127,0.4,8.758361551974597,14598.95791017433
23,0.08497534359086446,0.4,8.769031186244014,14654.744185808675
24,0.093260334688322,0.4,8.780767016623752,14716.459104169935
25,0.10235310218990264,0.4,8.79367837939819,14784.78678615784
26,0.11233240329780277,0.4,8.807886398919498,14860.504897556613
27,0.12328467394420665,0.4,8.823525376426296,14944.496140724188
28,0.13530477745798075,0.4,8.840744366161172,15037.76774100843
29,0.1484968262254465,0.4,8.85970896862916,15141.470820697108
30,0.16297508346206444,0.4,8.880603376445487,15256.930149307373
31,0.1788649529057435,0.4,8.903632715030367,15385.678808415036
32,0.19630406500402714,0.4,8.929025728730945,15529.481390105388
33,0.21544346900318845,0.4,8.957037873133519,15690.454048125786
34,0.23644894126454083,0.5,9.997933275490155,15789.467433123684
35,0.25950242113997374,0.5,10.043782280651897,15992.012001658692
36,0.2848035868435802,0.5,10.094513365506797,16220.313925654093
37,0.3125715849688237,0.5,10.150691667780162,16478.43697202395
38,0.34304692863149194,0.5,10.212957310395126,16771.230433228215
39,0.37649358067924693,0.5,10.282037346139779,17104.669517962295
40,0.41320124001153385,0.5,10.358760015650718,17486.08741143825
41,0.4534878508128584,0.5,10.444071836231641,17924.52397734965
42,0.49770235643321115,0.5,10.539058218523978,18431.449936778758
43,0.5462277217684343,0.6000000000000001,11.659453912328447,18921.251698039763
44,0.5994842503189411,0.6000000000000001,11.810663251177955,19612.22053139725
45,0.6579332246575682,0.6000000000000001,11.98035778668347,20430.255033545138
46,0.7220809018385468,0.6000000000000001,12.171228712072944,21409.224431741066
47,0.7924828983539177,0.7000000000000001,13.423393280664033,22476.348173711638
48,0.8697490026177834,0.7000000000000001,13.724365418707206,23935.24051758331
49,0.9545484566618342,0.8,15.108133156099546,25628.68332403102
50,1.0476157527896652,0.9,16.59498059961233,27825.566950404944
51,1.149756995397737,1.0,18.254508260903968,30767.8408556152
52,1.261856883066021,1.1,20.17712136510857,34875.289349554776
53,1.384886371393873,1.3,23.53886921054782,40715.1750790612
54,1.5199110829529348,1.7000000000000002,29.759188250325405,49571.590578494106
55,1.6681005372000592,2.3000000000000003,39.97781668754447,65273.43557856067
56,1.8307382802953698,4.0,67.89895726145942,95484.21652786812
57,2.0092330025650478,14.3,245.8739203758179,75980.54588310613
58,2.2051307399030455,19.0,1295.5401669828125,9168.915628646651
59,2.4201282647943834,19.0,3798.6578262690186,26605.516636674583
60,2.656087782946687,19.0,6470.815469583645,37381.43764209423
61,2.9150530628251787,17.0,10163.605233400787,1031764.9431811059
62,3.1992671377973845,13.200000000000001,16871.807464392565,4101642.280768536
63,3.5111917342151346,11.3,30890.939221381705,7172260.693291086
64,3.8535285937105312,10.3,63711.626094515486,10275587.74039614
65,4.229242874389499,9.700000000000001,145054.8617135344,13492645.899925796
66,4.641588833612782,9.5,325790.3837246027,16127071.545024171
67,5.09413801481638,9.4,620951.0220996864,18342401.800953716
68,5.590810182512229,9.5,979720.8649401809,19951057.773121893
69,6.135907273413176,9.600000000000001,1361735.2056933828,21672281.358747814
70,6.7341506577508286,9.700000000000001,1755342.9923257218,23594451.518728353
71,7.390722033525782,9.9,2158457.8911515363,25361896.167042125
72,8.111308307896872,10.100000000000001,2570558.0059592887,27304555.147899307
73,8.902150854450392,10.3,2991276.903133726,29432294.174251344
74,9.770099572992256,10.5,3420259.8309828457,31756744.147643335
75,10.722672220103243,10.8,3857156.409490713,33741664.8234592
76,11.768119524349991,19.0,4301619.398463515,327338.0735328409
77,12.91549665014884,19.0,4753308.725720574,366180.513121971
78,14.174741629268063,19.0,5211890.533943903,410606.77313857456
79,15.556761439304722,19.0,5677044.022881258,461923.5387549148
80,17.07352647470692,19.0,6148452.146092914,521624.6865615304
81,18.73817422860385,19.0,6625802.56617037,590812.7238953791
82,20.565123083486537,19.0,7108794.674005695,669635.7474666735
83,22.570197196339215,19.0,7596997.136621996,757422.7749094652
84,24.770763559917114,19.0,8090337.907409433,853352.7733547243
85,27.185882427329428,19.0,8587880.488705594,957052.2400210155
86,29.836472402833405,19.0,9090624.310443686,1069004.3622186156
87,32.745491628777316,19.0,9596643.67308015,1190964.8800766533
88,35.938136638046295,19.0,10105952.055047072,1326376.1782339327
89,39.4420605943766,19.0,10622508.927874556,1480213.9194161827
90,43.287612810830616,19.0,11140426.765499623,1657603.5859467245
91,47.50810162102798,19.0,11656578.032589193,1862260.7156231124
92,52.140082879996896,19.0,12179181.19006897,2096704.2082934533
93,57.223676593502205,19.0,12713147.991040587,2363556.08609267
94,62.802914418342596,17.400000000000002,13249590.507058684,48181069.87888327
95,68.92612104349702,17.8,13779049.798503608,40948780.84713636
96,75.64633275546291,18.2,14304077.985446453,31520084.00241401
97,83.02175681319753,18.6,14830831.48420348,19477000.56869658
98,91.11627561154896,19.0,15364159.265993226,4333883.349198711
99,100.0,19.0,15908581.252978608,4881973.380650454
