,c,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,19.0,15811364.40180801,32195260.962592628
1,0.010974987654930561,19.0,15690314.304122392,32174601.666417517
2,0.012045035402587823,19.0,15558905.562730905,32151722.202005565
3,0.013219411484660288,19.0,15416400.95212491,32126363.08058362
4,0.014508287784959394,19.0,15262040.335574124,32098228.577136643
5,0.015922827933410922,19.0,15095046.438552013,32066975.62143062
6,0.01747528400007684,19.0,14914632.254826041,32032230.204932656
7,0.019179102616724886,19.0,14720010.369425585,31993532.223750778
8,0.02104904144512021,19.0,14510404.084081776,31950387.71649888
9,0.023101297000831605,19.0,14285061.412669864,31902199.660462398
10,0.025353644939701114,19.0,14043270.985635944,31848291.962560195
11,0.027825594022071243,19.0,13784380.90104616,31787852.298696715
12,0.030538555088334154,19.0,13507820.206708819,31719969.38801104
13,0.033516026509388425,19.0,13213122.987731988,31643526.93538145
14,0.03678379771828634,19.0,12899955.270743515,31557231.59525871
15,0.040370172585965536,19.0,12568143.566413676,31459546.467127193
16,0.044306214575838825,19.0,12217705.255200202,31348616.4278973
17,0.04862601580065353,19.0,11848880.344587661,31222209.108598262
18,0.0533669923120631,19.0,11462161.597386368,31077640.15022509
19,0.05857020818056667,19.0,11058324.256954486,30911616.818048794
20,0.06428073117284322,19.0,10638451.191360679,30720099.03202464
21,0.07054802310718646,19.0,10203952.983276945,30498115.234781265
22,0.0774263682681127,19.0,9756579.909332655,30239456.64107107
23,0.08497534359086446,19.0,9298423.308958005,29936390.201601878
24,0.093260334688322,19.0,8831904.373580312,29579172.11759596
25,0.10235310218990264,19.0,8359747.740118885,29155526.483517166
26,0.11233240329780277,19.0,7884938.593469964,28649914.7039842
27,0.12328467394420665,19.0,7410662.320497699,28042730.931202468
28,0.13530477745798075,19.0,6940227.5316062495,27309380.110648442
29,0.1484968262254465,19.0,6476974.213491764,26419417.57439329
30,0.16297508346206444,19.0,6024170.94603668,25336237.647157405
31,0.1788649529057435,19.0,5584906.636407655,24018007.96643297
32,0.19630406500402714,19.0,5161983.966048904,22421487.423695732
33,0.21544346900318845,19.0,4757822.1688911375,20510926.0887828
34,0.23644894126454083,19.0,4374377.447778926,18274568.882740155
35,0.25950242113997374,19.0,4013088.9017629796,15748551.631792936
36,0.2848035868435802,19.0,3674853.999210488,13040084.637665577
37,0.3125715849688237,19.0,3360037.182362104,10330018.018836401
38,0.34304692863149194,19.0,3068509.1984845074,7833734.695860703
39,0.37649358067924693,19.0,2799713.0918090446,5727736.269881505
40,0.41320124001153385,19.0,2552748.2561743893,4089614.719890181
41,0.4534878508128584,19.0,2326462.987287281,2894572.716811625
42,0.49770235643321115,19.0,2119545.8558625514,2058408.5460451567
43,0.5462277217684343,19.0,1930607.3081042457,1484970.6277047163
44,0.5994842503189411,19.0,1758246.0413840886,1092877.7045380713
45,0.6579332246575682,19.0,1601097.7092472855,822513.8639605392
46,0.7220809018385468,19.0,1457866.6138584516,633300.4982138402
47,0.7924828983539177,17.900000000000002,1327335.4910972724,6304589.886774031
48,0.8697490026177834,16.7,1208399.951194953,10746673.658133382
49,0.9545484566618342,15.600000000000001,1100032.37769646,13572117.859109653
50,1.0476157527896652,14.600000000000001,1001294.256437508,15332586.166962894
51,1.149756995397737,13.700000000000001,911330.2916992081,16382281.08809162
52,1.261856883066021,12.9,829360.8946675638,16951330.207891047
53,1.384886371393873,12.200000000000001,754675.2795724752,17189826.458164543
54,1.5199110829529348,11.5,686624.118512236,17516456.999844074
55,1.6681005372000592,11.0,624617.7429573268,17332098.47605453
56,1.8307382802953698,10.600000000000001,568114.8084344821,17013456.874642335
57,2.0092330025650478,10.3,516621.5522557254,16580281.416885609
58,2.2051307399030455,10.100000000000001,469686.45557799214,16042611.487665502
59,2.4201282647943834,10.0,426896.27941871004,15405694.461372923
60,2.656087782946687,9.9,387871.3059057009,14915164.366736826
61,2.9150530628251787,10.0,352265.889710123,14080496.694695806
62,3.1992671377973845,10.100000000000001,319758.50871118484,13381701.91765575
63,3.5111917342151346,10.200000000000001,290055.70722075517,12796698.95680505
64,3.8535285937105312,10.3,262888.57243320125,12309016.450370181
65,4.229242874389499,10.5,238013.3101599242,11706248.73699815
66,4.641588833612782,10.8,215209.03253672027,10996217.30446981
67,5.09413801481638,11.100000000000001,194277.95930812284,10370745.739132771
68,5.590810182512229,11.4,175047.6415851721,9816697.322683828
69,6.135907273413176,11.8,157370.73783518755,9148126.537478115
70,6.7341506577508286,12.3,141122.45798065182,8369854.152844312
71,7.390722033525782,12.9,126200.1607641814,7487558.140656823
72,8.111308307896872,13.600000000000001,112518.39464903627,6508312.690378382
73,8.902150854450392,14.4,100016.00923679635,5441081.23178394
74,9.770099572992256,15.5,88639.22344969513,4030289.7310454412
75,10.722672220103243,16.7,78337.22274751068,2595684.9032898056
76,11.768119524349991,18.2,69069.33974661553,931172.7861549072
77,12.91549665014884,19.0,60769.27725677496,102884.68739142324
78,14.174741629268063,19.0,53322.81378699579,106577.93852938447
79,15.556761439304722,19.0,46504.18418436929,109787.56344480738
80,17.07352647470692,19.0,39638.68291688524,108284.6299542686
81,18.73817422860385,19.0,30821.485805747172,90692.04188910306
82,20.565123083486537,19.0,18019.14820226597,52626.500921532366
83,22.570197196339215,19.0,6628.139537983099,19330.272664990476
84,24.770763559917114,19.0,1815.572072690668,5282.684109797096
85,27.185882427329428,19.0,469.24819646463345,1378.0963347780753
86,29.836472402833405,19.0,107.86068718106065,388.86045699995015
87,32.745491628777316,0.0,2.5,7599.159347419546
88,35.938136638046295,0.0,2.5,3677.1707130925265
89,39.4420605943766,0.0,2.5,2025.6378248581536
90,43.287612810830616,0.0,2.5,1243.3524231641904
91,47.50810162102798,0.0,2.5,831.3908098504988
92,52.140082879996896,0.0,2.5,593.5984882589543
93,57.223676593502205,0.0,2.5,445.3060805569869
94,62.802914418342596,0.0,2.5,346.74908811767824
95,68.92612104349702,0.0,2.5,277.7663782869698
96,75.64633275546291,0.0,2.5,227.41806338289734
97,83.02175681319753,0.0,2.5,189.40272597349255
98,91.11627561154896,0.0,2.5,159.8965225248597
99,100.0,0.0,2.5,136.47147044483572
