,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,19.0,866069.7571733391,26.614736257633197
1,0.00011497569953977356,19.0,866043.4328019319,30.60008851866005
2,0.00013219411484660288,19.0,866013.1681656273,35.182149428350385
3,0.0001519911082952933,19.0,865978.373765983,40.45023985733278
4,0.0001747528400007683,19.0,865938.3722697648,46.507043952564715
5,0.00020092330025650479,19.0,865892.384748578,53.47060658789706
6,0.00023101297000831605,19.0,865839.5165091646,61.47662785946159
7,0.00026560877829466864,19.0,865778.7387629225,70.68109918487026
8,0.0003053855508833416,19.0,865708.8698265312,81.26333472384141
9,0.0003511191734215131,19.0,865628.5515939691,93.42944820605918
10,0.0004037017258596554,19.0,865536.2237173732,107.41635182793253
11,0.0004641588833612782,19.0,865430.0936409477,123.49634545837762
12,0.0005336699231206312,19.0,865308.1022824107,141.9823869839078
13,0.0006135907273413176,19.0,865167.8847309381,163.23414243403823
14,0.0007054802310718645,19.0,865006.7252662044,187.66492973930437
15,0.0008111308307896872,19.0,864821.5058961714,215.7496860940708
16,0.0009326033468832199,19.0,864608.6475113486,248.03410701350077
17,0.0010722672220103231,19.0,864364.0427182224,285.1451253959676
18,0.0012328467394420659,19.0,864082.9792662407,327.8029234602349
19,0.0014174741629268048,19.0,863760.0525961564,376.83469521728114
20,0.0016297508346206436,19.0,863389.0664651964,433.19039995910134
21,0.001873817422860383,19.0,862962.9201724505,497.96080131343336
22,0.0021544346900318843,19.0,862473.4804314213,572.3980861842283
23,0.0024770763559917113,19.0,861911.4366512628,657.9394336597412
24,0.002848035868435802,19.0,861266.1374769728,756.2339205120109
25,0.0032745491628777285,19.0,860525.4070119365,869.1732138593915
26,0.0037649358067924675,19.0,859675.3389551498,998.9265325515415
27,0.004328761281083062,19.0,858700.0663676681,1147.9804332985193
28,0.004977023564332114,19.0,857581.5070021338,1319.184023866104
29,0.00572236765935022,19.0,856299.0814600314,1515.8002427407075
30,0.006579332246575682,19.0,854829.4051941556,1741.5639566958068
31,0.007564633275546291,19.0,853145.9542165744,2000.7476334775565
32,0.008697490026177835,19.0,851218.7068003243,2298.2354575483128
33,0.01,19.0,849013.7650022369,2639.6068173394888
34,0.011497569953977356,19.0,846492.9624922388,3031.230196252384
35,0.013219411484660288,19.0,843613.4685166569,3480.3686317824177
36,0.01519911082952933,19.0,840327.4023444811,3995.298137926695
37,0.01747528400007685,19.0,836581.4774344257,4585.440739811631
38,0.02009233002565048,19.0,832316.7020963724,5261.514416687447
39,0.023101297000831605,19.0,827468.1703516587,6035.703037367377
40,0.026560877829466867,19.0,821964.986159422,6921.850822440349
41,0.030538555088334154,19.0,815730.3732259308,7935.688158856391
42,0.03511191734215131,19.0,808682.031961106,9095.099014896388
43,0.040370172585965536,19.0,800732.8129264289,10420.445761983714
44,0.04641588833612782,19.0,791791.7792567431,11934.974562751235
45,0.05336699231206313,19.0,781765.7286444084,13665.335895484792
46,0.061359072734131756,19.0,770561.2328628426,15642.269526463526
47,0.07054802310718646,19.0,758087.2275465397,17901.523730889672
48,0.08111308307896872,18.7,744255.3595228522,83112.70082537299
49,0.093260334688322,18.1,728990.7041745137,244695.349377637
50,0.10722672220103231,17.400000000000002,712232.0440423442,492555.36989624554
51,0.12328467394420659,16.7,693933.9066440511,824180.387960574
52,0.14174741629268048,15.9,674069.759175813,1310694.3202957076
53,0.16297508346206452,15.100000000000001,652639.6161715111,1957873.812323387
54,0.1873817422860385,14.3,629669.7600081476,2814654.8869097303
55,0.21544346900318845,13.5,605215.4913505752,3946700.6097747367
56,0.24770763559917114,12.600000000000001,579360.6762140403,5557538.733546368
57,0.2848035868435802,11.8,552220.8606820091,7573015.50835611
58,0.32745491628777285,11.100000000000001,523936.2447623428,10083130.198601726
59,0.37649358067924676,10.5,494670.35009755916,13207382.00559333
60,0.43287612810830617,10.0,464606.0556174867,17109924.812012132
61,0.49770235643321137,9.600000000000001,433940.9893688968,22022122.755809896
62,0.572236765935022,9.200000000000001,402881.4771891914,28720021.34529645
63,0.6579332246575682,9.0,371641.4186523676,36911359.69367301
64,0.7564633275546291,8.8,340430.77552165836,48380955.362016216
65,0.8697490026177834,8.6,309458.7673865599,64819849.42301117
66,1.0,8.4,278930.9929684699,88919421.25974233
67,1.1497569953977356,8.3,249052.8986878338,123166199.27009454
68,1.3219411484660286,8.1,220032.3631094171,177353156.96150404
69,1.5199110829529332,8.0,192098.80173348254,257157973.6412208
70,1.747528400007683,7.9,165511.06090819914,379120786.33485687
71,2.009233002565046,7.7,140572.02146379766,571846586.2931523
72,2.310129700083158,7.6000000000000005,117625.02247482192,848022605.8247976
73,2.6560877829466896,7.4,97008.97624099914,1256216585.8548877
74,3.0538555088334185,7.2,78994.25456240417,1810301650.3694682
75,3.5111917342151346,7.0,63702.449046113106,2515036755.923803
76,4.037017258596558,6.800000000000001,51067.37250322581,3353835534.989557
77,4.641588833612782,6.7,40856.07794418613,4235595130.173274
78,5.336699231206313,6.5,32729.184572385202,5225104344.27269
79,6.135907273413176,6.300000000000001,26319.08907168413,6242137312.793514
80,7.054802310718645,6.1000000000000005,21279.1617007791,7260731506.892017
81,8.111308307896872,5.9,17311.88267296836,8263737847.90222
82,9.326033468832199,5.800000000000001,14177.000317337297,9120471355.00857
83,10.722672220103231,5.6000000000000005,11683.342334645356,10055594736.252617
84,12.32846739442066,5.5,9687.497591040059,10816929679.48259
85,14.174741629268048,5.300000000000001,8076.682814542411,11676571257.339586
86,16.297508346206435,5.2,6768.716505049545,12345260945.181557
87,18.73817422860383,5.1000000000000005,5698.473114343185,12967255226.44437
88,21.544346900318867,4.9,4816.007373976193,13718923273.10007
89,24.77076355991714,4.800000000000001,4085.5479214955176,14263468833.714437
90,28.48035868435805,4.7,3476.8468199780673,14770647695.942999
91,32.745491628777316,4.5,2966.0585536439266,15434807216.950743
92,37.649358067924716,4.4,2537.218584708979,15881630229.63734
93,43.287612810830616,4.3,2174.986506087558,16300252214.02599
94,49.770235643321136,4.2,1867.9217645565218,16693707594.978872
95,57.223676593502205,4.1000000000000005,1606.796788727727,17064894359.814974
96,65.79332246575683,4.0,1384.1178982867762,17416608320.983215
97,75.64633275546291,3.9000000000000004,1193.7562441060213,17751538200.53373
98,86.97490026177834,3.7,1029.6887204759244,18287409541.14957
99,100.0,3.6,889.7269127943663,18598382535.421604
