,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,16.2,398490.2698242767,331906099.06469584
1,1.0974987654930568e-08,16.1,391761.70454061567,312856064.07658505
2,1.204503540258781e-08,16.0,385036.13805937365,294572381.61195296
3,1.3219411484660288e-08,15.9,378313.8584295968,277069214.05193514
4,1.4508287784959402e-08,15.8,371595.17111270165,260352174.71503356
5,1.592282793341094e-08,15.8,364881.4273370963,237230420.79831398
6,1.747528400007683e-08,15.700000000000001,358170.9903089823,222713451.28912768
7,1.9179102616724886e-08,15.600000000000001,351465.2543136521,208904497.76092362
8,2.104904144512022e-08,15.5,344764.6497752854,195792300.5725292
9,2.310129700083158e-08,15.4,338069.6531925464,183361994.33147967
10,2.5353644939701113e-08,15.3,331380.78372821317,171595861.35994768
11,2.782559402207126e-08,15.200000000000001,324698.5913827055,160473932.41175568
12,3.053855508833412e-08,15.100000000000001,318023.6817545621,149974534.18777475
13,3.351602650938841e-08,15.100000000000001,311357.71174163645,136657968.40599042
14,3.678379771828634e-08,15.0,304699.39834012964,127637402.95121765
15,4.037017258596558e-08,14.9,298050.49775324354,119141460.82202289
16,4.4306214575838774e-08,14.8,291411.8231474248,111148001.93246518
17,4.8626015800653535e-08,14.700000000000001,284784.2730665295,103634672.5398907
18,5.3366992312063125e-08,14.600000000000001,278168.787111589,96579087.97811304
19,5.857020818056673e-08,14.5,271566.3923345887,89959056.69579948
20,6.42807311728432e-08,14.4,264978.1797011985,83752686.39408039
21,7.054802310718646e-08,14.3,258405.32072459295,77938524.50601284
22,7.742636826811277e-08,14.200000000000001,251849.03946875516,72495627.22641358
23,8.497534359086438e-08,14.100000000000001,245310.6598557005,67403668.25641918
24,9.3260334688322e-08,14.0,238791.57093117328,62642969.92673423
25,1.0235310218990269e-07,13.9,232293.2484942223,58194561.57003307
26,1.1233240329780266e-07,13.8,225817.23440518658,54040194.61615336
27,1.232846739442066e-07,13.700000000000001,219365.14448692556,50162369.42630995
28,1.3530477745798075e-07,13.600000000000001,212938.66427258198,46544343.545637906
29,1.4849682622544636e-07,13.5,206539.53949290328,43170132.51074636
30,1.6297508346206436e-07,13.4,200169.5831240032,40024513.766253255
31,1.7886495290574352e-07,13.3,193830.6474816795,37093003.56911293
