,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,8.333333333333328e-11,19.0,11295210.6372032,88.7812000765698
1,9.581308294981124e-11,19.0,11294716.09149006,102.07951826518402
2,1.1016176237216899e-10,19.0,11294147.464569457,117.37022481217282
3,1.2665925691274435e-10,19.0,11293493.655988513,134.95197405419313
4,1.4562736666730682e-10,19.0,11292741.90090566,155.16823583940277
5,1.6743608354708706e-10,19.0,11291877.520196386,178.41403576992454
6,1.9251080834026304e-10,19.0,11290883.632922307,205.14371403702535
7,2.213406485788902e-10,19.0,11289740.8254675,235.87985831589904
8,2.544879590694509e-10,19.0,11288426.770769881,271.2235903778114
9,2.9259931118459375e-10,19.0,11286915.790062994,311.8664141961141
10,3.364181048830456e-10,19.0,11285178.34834991,358.60386601506036
11,3.8679906946773077e-10,19.0,11283180.486831347,412.3502768065664
12,4.4472493593385817e-10,19.0,11280883.087382454,474.16174678632524
13,5.113256061177633e-10,19.0,11278241.235126153,545.2473766285344
14,5.879001925598856e-10,19.0,11275203.19751922,627.0030744391727
15,6.75942358991407e-10,19.0,11271709.467733301,721.0345615445054
16,7.771694557360145e-10,19.0,11267691.57176403,829.1904973300757
17,8.935560183419373e-10,19.0,11263070.70806905,953.5996346065542
18,1.0273722828683854e-09,19.0,11257756.17805934,1096.7137775826152
19,1.1812284691056722e-09,19.0,11251643.574542128,1261.3574819997536
20,1.3581256955172047e-09,19.0,11244612.689389242,1450.7855974030333
21,1.5615145190503214e-09,19.0,11236525.097413648,1668.7504237406538
22,1.7953622416932376e-09,19.0,11227221.36155488,1919.5770354354872
23,2.0642302966597604e-09,19.0,11216517.78483358,2208.2573478942154
24,2.3733632236965027e-09,19.0,11204202.734781846,2540.546967253252
25,2.7287909690647747e-09,19.0,11190032.21770854,2923.0943907330748
26,3.1374465056603906e-09,19.0,11173724.886285003,3363.5787187099577
27,3.6073010675692158e-09,19.0,11154956.320031773,3870.8675967322547
28,4.1475196369434256e-09,19.0,11133352.193312276,4455.21794640997
29,4.76863971612518e-09,19.0,11108480.325664395,5128.494355650235
30,5.482776872146399e-09,19.0,11079841.937897692,5904.419061179692
31,6.303861062955238e-09,19.0,11046860.77921472,6798.882090393024
32,7.2479083551481905e-09,19.0,11008871.360923566,7830.274015332014
33,8.333333333333329e-09,19.0,10965104.469701648,9019.895749255747
34,9.581308294981124e-09,19.0,10914671.459311035,10392.39544311209
35,1.1016176237216898e-08,19.0,10856545.54020549,11976.284045906634
36,1.2665925691274434e-08,19.0,10789541.21516858,13804.484008009138
37,1.4562736666730681e-08,19.0,10712290.987984221,15914.912349235768
38,1.6743608354708703e-08,19.0,10623219.625708919,18351.107833440616
39,1.9251080834026304e-08,19.0,10520518.00730255,21162.709941998044
40,2.213406485788902e-08,19.0,10402116.629010841,24405.853760563037
41,2.5448795906945086e-08,19.0,10265661.513571093,28143.19596949533
42,2.9259931118459377e-08,19.0,10108498.535715863,32443.32529213709
43,3.364181048830456e-08,19.0,9927673.121444035,37379.10200874923
44,3.867990694677316e-08,19.0,9719955.635082506,43024.426911714036
45,4.447249359338591e-08,19.0,9481912.446790475,49448.485904435736
46,5.113256061177643e-08,19.0,9210041.94586524,56706.714914808625
47,5.879001925598867e-08,19.0,8901009.704370402,64827.358733859954
48,6.759423589914056e-08,19.0,8552005.050198432,73793.6831676532
49,7.771694557360161e-08,19.0,8161250.186449592,83522.6293671903
50,8.935560183419353e-08,19.0,7728644.36328477,93844.20563677303
51,1.0273722828683876e-07,19.0,7256482.086861799,104489.13851417784
52,1.1812284691056698e-07,19.0,6750088.981163314,115095.87905742634
53,1.3581256955172047e-07,19.0,6218142.17341027,125247.07208524398
54,1.5615145190503213e-07,19.0,5672409.719663947,134537.3805822928
55,1.7953622416932378e-07,19.0,5126753.250182913,142658.57668801668
56,2.0642302966597602e-07,19.0,4595486.879256637,149472.56437863028
57,2.3733632236965024e-07,19.0,4091481.5052963626,155041.32733564032
58,2.7287909690647745e-07,19.0,3624567.160110846,159600.37294779607
59,3.1374465056603907e-07,19.0,3200683.1212061155,163489.20639635046
60,3.6073010675692155e-07,19.0,2821916.299391859,167069.94365172746
61,4.1475196369434256e-07,19.0,2487233.6488184333,170663.55180891717
62,4.76863971612518e-07,19.0,2193535.089891499,174517.7403471053
63,5.482776872146398e-07,19.0,1936668.698048667,178803.6402164119
64,6.303861062955238e-07,19.0,1712194.6409070154,183628.90747789564
65,7.24790835514819e-07,18.0,1515841.5394792457,2079695.0436461281
66,8.333333333333328e-07,16.3,1343752.8429803376,5463701.32686825
67,9.581308294981124e-07,14.8,1192529.7335140628,8678544.548588248
68,1.10161762372169e-06,13.5,1059242.2365545107,11710814.338848831
69,1.2665925691274434e-06,12.4,941401.0347687626,14537101.590375239
70,1.4562736666730682e-06,11.5,836909.6292527153,17123736.997750726
71,1.6743608354708704e-06,10.700000000000001,744011.8806325387,19661474.638401616
72,1.9251080834026305e-06,10.0,661242.0116306397,22125631.6382507
73,2.2134064857889066e-06,9.4,587374.5461714857,24486063.176409334
74,2.544879590694514e-06,8.9,521380.07489670103,26708261.98420954
75,2.925993111845944e-06,8.4,462386.1560185783,29026080.550600585
76,3.3641810488304626e-06,8.0,409648.5021890668,31147623.844543926
77,3.867990694677316e-06,7.7,362522.32154856966,33032995.611380402
78,4.447249359338591e-06,7.4,320441.7960403933,34941972.422286175
79,5.1132560611776435e-06,7.1000000000000005,282906.57708145917,36863287.72237355
80,5.879001925598868e-06,6.9,249469.7825743679,38470882.13184836
81,6.759423589914056e-06,6.7,219726.15726360717,40055349.003959805
82,7.77169455736016e-06,6.5,193308.68085828391,41609831.21831836
83,8.935560183419354e-06,6.300000000000001,169882.73536753858,43128890.08345847
84,1.0273722828683876e-05,6.1000000000000005,149142.67967139528,44608488.74896205
85,1.1812284691056699e-05,6.0,130810.27659348206,45696862.0669056
86,1.358125695517202e-05,5.800000000000001,114628.80772072331,47085373.69620194
87,1.561514519050318e-05,5.7,100368.09688897668,48071214.85998884
88,1.795362241693238e-05,5.6000000000000005,87816.29922422036,49005183.59267822
89,2.0642302966597603e-05,5.4,76781.49662483686,50256687.33704496
90,2.3733632236965026e-05,5.300000000000001,67093.30715078815,51097838.06779838
91,2.7287909690647746e-05,5.2,58595.55296772151,51894938.82269758
92,3.1374465056603905e-05,5.1000000000000005,51149.09849216832,52651232.724416204
93,3.6073010675692154e-05,5.0,44629.51823707798,53370005.99396845
94,4.1475196369434255e-05,4.9,38925.87126570947,54054511.11469196
95,4.768639716125181e-05,4.800000000000001,33939.50429642139,54707909.605584346
96,5.482776872146398e-05,4.7,29582.90759051579,55333224.38196694
97,6.303861062955238e-05,4.7,25779.670001334398,55547387.624686405
98,7.24790835514819e-05,4.6000000000000005,22459.366012445687,56123625.91153925
99,8.333333333333328e-05,4.5,19562.664846040847,56679950.11893554
