,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
37,3.125715849688235e-07,13.0,183607.2431199132,36030570.59956795
38,3.4304692863149193e-07,12.700000000000001,171753.69011798236,35018241.76456635
39,3.764935806792471e-07,12.3,160364.3448766381,34436656.68145128
40,4.1320124001153343e-07,12.0,149442.86045928695,33327626.557220772
41,4.534878508128582e-07,11.700000000000001,138985.6745624855,32216924.010431133
42,4.977023564332114e-07,11.4,128986.34908742098,31121372.163063902
43,5.462277217684337e-07,11.0,119432.71902966296,30407614.491431545
44,5.994842503189409e-07,10.700000000000001,110315.08615670739,29363872.586001806
45,6.579332246575682e-07,10.4,101614.67583533311,28379777.05644055
46,7.220809018385472e-07,10.200000000000001,93313.055019481,27181497.930690385
47,7.924828983539186e-07,9.9,85386.59769679066,26367976.622175638
48,8.697490026177835e-07,9.700000000000001,77813.90707258688,25389728.49040993
49,9.545484566618346e-07,9.4,70568.60793845906,24775709.476255093
50,1.0476157527896663e-06,9.200000000000001,63627.626203213404,24036858.877810497
51,1.1497569953977357e-06,9.1,56966.00043506505,23210256.215995334
52,1.261856883066021e-06,8.9,50557.702171425306,22743208.181930423
53,1.3848863713938746e-06,8.8,44382.4703024834,22205855.4064268
54,1.519911082952933e-06,8.700000000000001,38420.91255536815,21813300.02291062
55,1.6681005372000591e-06,8.6,32660.458719537306,21559197.666688036
56,1.8307382802953698e-06,8.6,27105.190368236246,21238668.09300207
57,2.0092330025650458e-06,8.5,21776.653468820692,21205112.372128814
58,2.2051307399030456e-06,8.5,16742.686826864574,21013334.043628328
59,2.4201282647943835e-06,8.5,12133.578358111406,20731995.573459946
60,2.656087782946684e-06,8.4,8155.658349211703,20350324.79913541
61,2.9150530628251817e-06,8.3,5037.651995482656,19464474.964889083
62,3.1992671377973847e-06,8.0,2884.0576430245446,18283262.383589577
63,3.5111917342151347e-06,7.7,1574.3602673698686,16542933.772285681
64,3.853528593710536e-06,7.2,846.5180329940125,14707197.505080123
65,4.229242874389499e-06,6.7,459.3030584009418,12689094.747931175
66,4.641588833612782e-06,6.2,255.44634589918098,10642661.16846558
67,5.094138014816386e-06,5.7,144.70100712225414,8661288.239715291
68,5.590810182512223e-06,5.0,79.998851952755,6883322.182081593
69,6.1359072734131755e-06,4.0,38.84835002623264,5305424.064976
70,6.7341506577508285e-06,0.0,2.5,4063020.813852174
71,7.390722033525775e-06,0.0,2.5,2778836.0452187257
72,8.111308307896873e-06,0.0,2.5,1881306.5445147662
73,8.902150854450392e-06,0.0,2.5,1315622.0013960877
74,9.770099572992246e-06,0.0,2.5,973621.1463871246
75,1.0722672220103253e-05,0.0,2.5,761685.4852757179
76,1.1768119524349992e-05,0.0,2.5,623312.4057320971
77,1.2915496650148827e-05,0.0,2.5,528067.1020922501
78,1.4174741629268077e-05,0.0,2.5,459494.83659329894
79,1.5556761439304724e-05,0.0,2.5,408300.9706574544
80,1.7073526474706923e-05,0.0,2.5,368956.6824365121
81,1.8738174228603867e-05,0.0,2.5,338008.38751080947
82,2.0565123083486515e-05,0.0,2.5,313203.3121854458
83,2.2570197196339216e-05,0.0,2.5,293015.6051529577
84,2.477076355991714e-05,0.0,2.5,276377.60917277203
85,2.71858824273294e-05,0.0,2.5,262521.1618328718
86,2.9836472402833404e-05,0.0,2.5,250879.58575336263
87,3.274549162877732e-05,0.0,2.5,241026.02301476785
88,3.5938136638046256e-05,0.0,2.5,232632.54774126966
89,3.944206059437664e-05,0.0,2.5,225443.54949459553
90,4.328761281083062e-05,0.0,2.5,219256.45066904
91,4.750810162102793e-05,0.0,2.5,213908.90247401147
92,5.214008287999695e-05,0.0,2.5,209269.44680898232
93,5.72236765935022e-05,0.0,2.5,205230.26577005972
94,6.28029144183426e-05,0.0,2.5,201702.63494591537
95,6.89261210434971e-05,0.0,2.5,198612.85041099438
