,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
73,1450828.7784959401,19.0,341987.38927567296,2348.0773035929537
74,1707352.6474706887,19.0,342978.3806616118,2001.7581721965864
75,2009233.0025650458,19.0,343831.7885059686,1705.8204162332695
76,2364489.412645407,19.0,344565.29218085005,1453.1437907371321
77,2782559.402207126,19.0,345194.6909373996,1237.5566740427457
78,3274549.162877725,19.0,345733.9895059567,1053.7257908741362
79,3853528.5937105273,19.0,346195.5208803966,897.0540847062832
80,4534878.5081285825,19.0,346590.0864928613,763.5876474301622
81,5336699.231206302,19.0,346927.10085590417,649.9319674615574
82,6280291.441834247,19.0,347214.7388543957,553.1773080508283
83,7390722.033525775,19.0,347460.0752561102,470.8327595916228
84,8697490.026177835,19.0,347669.21380203206,400.7683339330601
85,10235310.218990248,19.0,347847.41133869236,341.1643927236728
86,12045035.402587812,19.0,347999.1840728161,290.46767861971165
87,14174741.629268048,19.0,348128.4061849129,247.35322192153546
88,16681005.372000592,19.0,348238.3955622992,210.69144367607078
89,19630406.500402685,19.0,348331.99273633974,179.51981559205453
90,23101297.00083158,19.0,348411.6226070368,153.01849653027602
91,27185882.427329402,19.0,348479.3569643456,130.4894287122821
92,31992671.377973843,19.0,348536.96584225795,111.33842584008235
93,37649358.06792463,19.0,348585.95412829873,95.05984668929014
94,44306214.575838774,19.0,348627.60951792623,81.22349323777017
95,52140082.87999684,19.0,348663.024670866,69.46342208437272
96,61359072.734131634,19.0,348693.1324867463,59.46839601239772
97,72208090.18385457,19.0,348718.72604257055,50.97374109327211
98,84975343.59086438,19.0,348740.4824115235,43.75440591672086
99,100000000.0,19.0,348758.97390874464,37.619048363820184
