,K,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-16,10.8,511603.8542716111,309357348.4977838
1,1.3219411484660287e-16,10.8,511603.8542716111,309357348.4977838
2,1.7475284000076829e-16,10.8,511603.8542716111,309357348.4977838
3,2.310129700083158e-16,10.8,511603.8542716111,309357348.4977838
4,3.0538555088334123e-16,10.8,511603.8542716111,309357348.4977838
5,4.03701725859655e-16,10.8,511603.8542716111,309357348.4977838
6,5.336699231206302e-16,10.8,511603.8542716105,309357348.4975296
7,7.054802310718631e-16,10.8,511603.85427161073,309357348.4976169
8,9.32603346883218e-16,10.8,511603.85427161085,309357348.4973416
9,1.2328467394420634e-15,10.8,511603.85427161114,309357348.49759203
10,1.6297508346206468e-15,10.8,511603.8542716105,309357348.4976091
11,2.1544346900318867e-15,10.8,511603.85427161155,309357348.4977174
12,2.8480358684358048e-15,10.8,511603.85427161085,309357348.4975704
13,3.764935806792471e-15,10.8,511603.8542716106,309357348.49750113
14,4.977023564332114e-15,10.8,511603.85427161184,309357348.4974733
15,6.5793322465756826e-15,10.8,511603.8542716105,309357348.49756277
16,8.697490026177834e-15,10.8,511603.8542716103,309357348.4976737
17,1.1497569953977357e-14,10.8,511603.8542716117,309357348.49775964
18,1.5199110829529332e-14,10.8,511603.8542716098,309357348.4976384
19,2.009233002565046e-14,10.8,511603.8542716105,309357348.4976239
20,2.656087782946684e-14,10.8,511603.8542716069,309357348.4976106
21,3.5111917342151274e-14,10.8,511603.8542716033,309357348.4975453
22,4.6415888336127915e-14,10.8,511603.85427159816,309357348.49767494
23,6.135907273413189e-14,10.8,511603.8542714534,309357348.4977244
24,8.111308307896889e-14,10.8,511603.85427140776,309357348.4977177
25,1.0722672220103254e-13,10.8,511603.85427138093,309357348.49754566
26,1.4174741629268076e-13,10.8,511603.85427135945,309357348.49743426
27,1.8738174228603867e-13,10.8,511603.85427122447,309357348.4973266
28,2.477076355991714e-13,10.8,511603.85427087033,309357348.49726313
29,3.2745491628777316e-13,10.8,511603.85427090176,309357348.49611926
30,4.3287612810830614e-13,10.8,511603.85427033,309357348.4949243
31,5.72236765935022e-13,10.8,511603.85426971497,309357348.4927202
32,7.564633275546291e-13,10.8,511603.854268227,309357348.4889782
33,1e-12,10.8,511603.8542657353,309357348.482538
34,1.3219411484660287e-12,10.8,511603.8542615448,309357348.4710404
35,1.747528400007683e-12,10.8,511603.8542541168,309357348.4508608
36,2.310129700083158e-12,10.8,511603.8542412223,309357348.4160609
37,3.0538555088334124e-12,10.8,511603.85421858274,309357348.3550624
38,4.03701725859655e-12,10.8,511603.854179549,309357348.2476528
39,5.336699231206302e-12,10.8,511603.85411051597,309357348.0612672
40,7.054802310718631e-12,10.8,511603.8539904186,309357347.73488754
41,9.32603346883218e-12,10.8,511603.853780495,309357347.164563
42,1.2328467394420634e-11,10.8,511603.8534135104,309357346.16799957
43,1.62975083462064e-11,10.8,511603.8527719252,309357344.4267372
44,2.1544346900318868e-11,10.8,511603.8516512358,309357341.38335866
45,2.848035868435805e-11,10.8,511603.849692615,309357336.0648936
46,3.764935806792471e-11,10.8,511603.84627009794,309357326.7708041
47,4.977023564332114e-11,10.8,511603.8402887564,309357310.5295648
48,6.579332246575682e-11,10.8,511603.8298364076,309357282.1473798
49,8.697490026177835e-11,10.8,511603.8115705335,309357232.5486141
50,1.1497569953977356e-10,10.8,511603.77965029335,309357145.87352395
51,1.5199110829529332e-10,10.8,511603.72386848356,309356994.4071799
52,2.0092330025650458e-10,10.8,511603.6263892768,309356729.71588236
53,2.656087782946695e-10,10.8,511603.45604191103,309356267.1626924
54,3.5111917342151416e-10,10.8,511603.15835801174,309355458.84746486
55,4.6415888336127913e-10,10.8,511602.6381553839,309354047.22123355
56,6.135907273413189e-10,10.8,511601.7291107659,309351577.5703637
57,8.111308307896889e-10,10.8,511600.14060513576,309347267.6776026
58,1.0722672220103253e-09,10.8,511597.3648780738,309339729.0667898
59,1.4174741629268078e-09,10.8,511592.51492097235,309326561.87635714
60,1.873817422860387e-09,10.8,511584.041634692,309303556.82405114
61,2.4770763559917138e-09,10.8,511569.24088967836,309263375.8178121
62,3.2745491628777316e-09,10.8,511543.39616712363,309193232.014289
63,4.328761281083061e-09,10.8,511498.2926381482,309070853.72246045
64,5.72236765935022e-09,10.8,511419.6575820459,308857630.19567734
65,7.56463327554629e-09,10.8,511282.79821564344,308486908.87742114
66,1e-08,10.8,511045.30330460763,307844745.4337983
67,1.3219411484660288e-08,10.8,510635.21437939105,306739308.7836603
68,1.747528400007683e-08,10.8,509932.8723607682,304855938.4877231
69,2.310129700083158e-08,10.8,508745.5576180007,301699958.3005834
70,3.053855508833412e-08,10.8,506777.52537588065,296544253.5412824
71,4.03701725859655e-08,10.8,503604.961366536,288425820.06550366
72,5.336699231206302e-08,10.700000000000001,498671.69554334745,280895271.73742914
73,7.05480231071866e-08,10.700000000000001,491327.438253007,263471645.24798915
74,9.326033468832218e-08,10.700000000000001,480893.64013371296,240606071.113982
75,1.2328467394420683e-07,10.700000000000001,466755.53741080995,212824378.69478586
76,1.6297508346206468e-07,10.600000000000001,448435.2194986789,184670797.9479195
77,2.1544346900318867e-07,10.600000000000001,425641.47103595297,151776853.36363184
78,2.848035868435805e-07,10.5,398284.34985761665,122111217.48235092
79,3.764935806792471e-07,10.5,366497.29652575625,93308644.55727342
80,4.977023564332114e-07,10.5,330651.39143822214,69219118.60652255
81,6.579332246575682e-07,10.5,291385.10923818883,50333990.927278385
82,8.697490026177835e-07,10.600000000000001,249596.63040106246,35848918.167022005
83,1.1497569953977357e-06,10.9,206311.75696658573,25226536.30180216
84,1.519911082952933e-06,11.600000000000001,162304.79969739506,17730969.153911155
85,2.0092330025650458e-06,13.4,117470.89394659236,11476768.688937789
86,2.656087782946684e-06,16.400000000000002,70432.89463869276,5098492.861223957
87,3.5111917342151275e-06,19.0,22880.53534266891,149901.79903099025
88,4.641588833612791e-06,17.6,2149.8691059694256,1857566.4214118614
89,6.135907273413188e-06,10.9,264.10646306779034,6913913.581341706
90,8.11130830789689e-06,3.9000000000000004,48.60393395324894,7235478.967227203
91,1.0722672220103253e-05,0.8,14.52655328997314,5178557.396233191
92,1.4174741629268077e-05,0.7000000000000001,13.184562243301357,3470393.3017497417
93,1.8738174228603867e-05,0.6000000000000001,12.02448467704451,2388879.600425034
94,2.477076355991714e-05,0.6000000000000001,11.953572629137712,1762591.3828289148
95,3.274549162877732e-05,0.6000000000000001,11.912814610073703,1439787.935240413
96,4.328761281083062e-05,0.6000000000000001,11.889432355965711,1283779.1147589518
97,5.72236765935022e-05,0.6000000000000001,11.876032802958903,1208160.3346433383
98,7.56463327554629e-05,0.6000000000000001,11.86835873591434,1170117.2945280052
99,0.0001,0.6000000000000001,11.863965271719515,1150178.404453573
