,K,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-16,10.100000000000001,498370.0328892537,15996328.84651754
1,1.3219411484660287e-16,10.100000000000001,498370.0328892537,15996328.84651754
2,1.7475284000076829e-16,10.100000000000001,498370.0328892537,15996328.84651754
3,2.310129700083158e-16,10.100000000000001,498370.0328892537,15996328.84651754
4,3.0538555088334123e-16,10.100000000000001,498370.0328892537,15996328.84651754
5,4.03701725859655e-16,10.100000000000001,498370.0328892537,15996328.84651754
6,5.336699231206302e-16,10.100000000000001,498370.0328892537,15996328.84651754
7,7.054802310718631e-16,10.100000000000001,498370.0328892537,15996328.84651754
8,9.32603346883218e-16,10.100000000000001,498370.0328892537,15996328.84651754
9,1.2328467394420634e-15,10.100000000000001,498370.0328892537,15996328.84651754
10,1.6297508346206468e-15,10.100000000000001,498370.0328892537,15996328.84651754
11,2.1544346900318867e-15,10.100000000000001,498370.0328892537,15996328.84651754
12,2.8480358684358048e-15,10.100000000000001,498370.03288925363,15996328.846517555
13,3.764935806792471e-15,10.100000000000001,498370.03288925294,15996328.846517554
14,4.977023564332114e-15,10.100000000000001,498370.03288925375,15996328.846517548
15,6.5793322465756826e-15,10.100000000000001,498370.0328892535,15996328.846517552
16,8.697490026177834e-15,10.100000000000001,498370.03288925334,15996328.84651752
17,1.1497569953977357e-14,10.100000000000001,498370.0328892508,15996328.846517375
18,1.5199110829529332e-14,10.100000000000001,498370.03288925096,15996328.84651732
19,2.009233002565046e-14,10.100000000000001,498370.0328892563,15996328.846517842
20,2.656087782946684e-14,10.100000000000001,498370.03288926155,15996328.846518178
21,3.5111917342151274e-14,10.100000000000001,498370.0328892558,15996328.846517825
22,4.6415888336127915e-14,10.100000000000001,498370.03288924444,15996328.846517002
23,6.135907273413189e-14,10.100000000000001,498370.03288903786,15996328.846500324
24,8.111308307896889e-14,10.100000000000001,498370.032889321,15996328.846523184
25,1.0722672220103254e-13,10.100000000000001,498370.0328889251,15996328.846491426
26,1.4174741629268076e-13,10.100000000000001,498370.0328892313,15996328.846516276
27,1.8738174228603867e-13,10.100000000000001,498370.03288877517,15996328.846479997
28,2.477076355991714e-13,10.100000000000001,498370.0328890965,15996328.846506465
29,3.2745491628777316e-13,10.100000000000001,498370.0328893027,15996328.846524363
30,4.3287612810830614e-13,10.100000000000001,498370.03288919985,15996328.846518101
31,5.72236765935022e-13,10.100000000000001,498370.0328889946,15996328.84650505
32,7.564633275546291e-13,10.100000000000001,498370.0328886832,15996328.846485928
33,1e-12,10.100000000000001,498370.03288830776,15996328.846466238
34,1.3219411484660287e-12,10.100000000000001,498370.0328865118,15996328.846340312
35,1.747528400007683e-12,10.100000000000001,498370.0328852901,15996328.846274642
36,2.310129700083158e-12,10.100000000000001,498370.03288221953,15996328.846084079
37,3.0538555088334124e-12,10.100000000000001,498370.03287681093,15996328.845747994
38,4.03701725859655e-12,10.100000000000001,498370.03285797057,15996328.84428198
39,5.336699231206302e-12,10.100000000000001,498370.03285045194,15996328.844102703
40,7.054802310718631e-12,10.100000000000001,498370.03282117756,15996328.842275722
41,9.32603346883218e-12,10.100000000000001,498370.03277006064,15996328.839086186
42,1.2328467394420634e-11,10.100000000000001,498370.03268069477,15996328.833509875
43,1.62975083462064e-11,10.100000000000001,498370.0325245213,15996328.823764496
44,2.1544346900318868e-11,10.100000000000001,498370.03225225676,15996328.80678661
45,2.848035868435805e-11,10.100000000000001,498370.0317765277,15996328.777122328
46,3.764935806792471e-11,10.100000000000001,498370.0309442276,15996328.725206897
47,4.977023564332114e-11,10.100000000000001,498370.0294901359,15996328.634513246
48,6.579332246575682e-11,10.100000000000001,498370.02694981534,15996328.476083301
49,8.697490026177835e-11,10.100000000000001,498370.0225096401,15996328.19915086
50,1.1497569953977356e-10,10.100000000000001,498370.0147505903,15996327.715226738
51,1.5199110829529332e-10,10.100000000000001,498370.00119079894,15996326.869504437
52,2.0092330025650458e-10,10.100000000000001,498369.977494644,15996325.391577616
53,2.656087782946695e-10,10.100000000000001,498369.93608616735,15996322.808957374
54,3.5111917342151416e-10,10.100000000000001,498369.8637227303,15996318.29567898
55,4.6415888336127913e-10,10.100000000000001,498369.73726639623,15996310.408662943
56,6.135907273413189e-10,10.100000000000001,498369.51628093596,15996296.625924068
57,8.111308307896889e-10,10.100000000000001,498369.1301045981,15996272.540357975
58,1.0722672220103253e-09,10.100000000000001,498368.45525348274,15996230.450381877
59,1.4174741629268078e-09,10.100000000000001,498367.2759468944,15996156.898132952
60,1.873817422860387e-09,10.100000000000001,498365.2151172629,15996028.366818234
61,2.4770763559917138e-09,10.100000000000001,498361.61389076634,15995803.765118958
