,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,19.0,11513476.93579553,1985561.6371354589
1,1.0974987654930568e-08,19.0,11290422.827216512,1985549.7398466598
2,1.204503540258781e-08,19.0,11055017.145839747,1985536.5681223327
3,1.3219411484660288e-08,19.0,10807377.50237313,1985521.9461575975
4,1.4508287784959402e-08,19.0,10547758.242490355,1985505.683909447
5,1.592282793341094e-08,19.0,10276559.809485096,1985487.5558760413
6,1.747528400007683e-08,19.0,9994334.717886558,1985467.2908609756
7,1.9179102616724886e-08,19.0,9701788.863208309,1985444.5542172175
8,2.104904144512022e-08,19.0,9399776.575886544,1985418.9375408848
9,2.310129700083158e-08,19.0,9089288.165139686,1985389.8991329444
10,2.5353644939701113e-08,19.0,8771433.918810014,1985356.7679421292
11,2.782559402207126e-08,19.0,8447417.723690465,1985318.6222776093
12,3.053855508833412e-08,19.0,8118505.901415139,1985274.1995567316
13,3.351602650938841e-08,19.0,7785991.347091562,1985221.7044053746
14,3.678379771828634e-08,19.0,7451156.529344058,1985158.5004268547
15,4.037017258596558e-08,19.0,7115235.934158757,1985080.5701500797
16,4.4306214575838774e-08,19.0,6779380.291917833,1984981.5617763032
17,4.8626015800653535e-08,19.0,6444633.480827602,1984851.0304030208
18,5.3366992312063125e-08,19.0,6111911.376011397,1984671.0752956127
19,5.857020818056673e-08,19.0,5781997.547264996,1984409.6558500146
20,6.42807311728432e-08,19.0,5455548.435869049,1984006.7410554711
21,7.054802310718646e-08,19.0,5133109.51826416,1983344.2816912897
22,7.742636826811277e-08,19.0,4815141.697821764,1982178.1462739047
23,8.497534359086438e-08,19.0,4502049.415535068,1979977.1670023915
24,9.3260334688322e-08,19.0,4194216.441176599,1975531.5147778103
25,1.0235310218990269e-07,19.0,3892036.8562554913,1966011.868478274
26,1.1233240329780266e-07,19.0,3595945.0197667303,1945009.0788392646
27,1.232846739442066e-07,19.0,3306441.180911314,1900479.1051983358
28,1.3530477745798075e-07,18.7,3024109.436883117,7182438.222481418
29,1.4849682622544636e-07,18.3,2749641.4428119813,13382375.401428245
30,1.6297508346206436e-07,17.900000000000002,2483836.3457298065,18587685.03704845
31,1.7886495290574352e-07,17.5,2227606.9541190444,22860962.68252853
32,1.9630406500402725e-07,17.0,1981973.5405735092,27549397.67537409
33,2.1544346900318867e-07,16.6,1748049.8611567128,30152593.08224279
34,2.3644894126454072e-07,16.2,1527005.5168791,32123859.66711638
35,2.5950242113997374e-07,15.8,1320022.239302923,33546586.51751498
36,2.848035868435805e-07,15.3,1128227.4736894665,35374910.12073498
37,3.125715849688235e-07,14.9,952618.8921169471,35840260.626467735
38,3.4304692863149193e-07,14.5,793971.1095551339,35958038.17103375
39,3.764935806792471e-07,14.100000000000001,652753.8469607339,35778221.21845755
40,4.1320124001153343e-07,13.700000000000001,529059.7407085651,35345122.776934996
41,4.534878508128582e-07,13.200000000000001,422560.34852398926,35262198.81292626
42,4.977023564332114e-07,12.8,332506.40390230785,34388769.994340695
43,5.462277217684337e-07,12.4,257760.28854529545,33371885.658444993
44,5.994842503189409e-07,12.0,196877.4024868745,32239405.077754635
45,6.579332246575682e-07,11.600000000000001,148209.00459131293,31016092.38600364
46,7.220809018385472e-07,11.100000000000001,110014.80871168667,30078047.20960396
47,7.924828983539186e-07,10.700000000000001,80573.64857974669,28704128.74670174
48,8.697490026177835e-07,10.3,58265.121867290574,27299199.70824995
49,9.545484566618346e-07,9.9,41634.58202323663,25877065.79978643
50,1.0476157527896663e-06,9.4,29424.776289075948,24687504.169541154
51,1.1497569953977357e-06,9.0,20589.761222066278,23240806.694208454
52,1.261856883066021e-06,8.6,14280.582746707658,21807320.35900868
53,1.3848863713938746e-06,8.200000000000001,9829.661801294083,20392972.736985978
54,1.519911082952933e-06,7.800000000000001,6724.044351310054,19002349.780102596
55,1.6681005372000591e-06,7.4,4578.137803746087,17638929.41354759
56,1.8307382802953698e-06,7.0,3107.7668023656815,16305310.338230692
57,2.0092330025650458e-06,6.6000000000000005,2107.2104252588338,15003431.81817864
58,2.2051307399030456e-06,6.2,1429.9369562878574,13734798.14834908
59,2.4201282647943835e-06,5.800000000000001,973.0813535359393,12500710.986987311
60,2.656087782946684e-06,5.4,665.3658534553986,11302523.78789301
61,2.9150530628251817e-06,5.0,457.96449663304213,10141942.485860439
62,3.1992671377973847e-06,4.6000000000000005,317.76546463316794,9021390.04781305
63,3.5111917342151347e-06,4.2,222.5073859016643,7944449.756035379
64,3.853528593710536e-06,3.8000000000000003,157.3338723507688,6916384.269158365
65,4.229242874389499e-06,3.4000000000000004,112.3858148050197,5944659.007850752
66,4.641588833612782e-06,2.9000000000000004,80.19577685901956,5063624.385213852
67,5.094138014816386e-06,2.4000000000000004,57.402262432181296,4250040.422077003
