,d_I,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,19.0,603144.8836057717,6650129.893517711
1,1.0974987654930568e-08,19.0,590494.3132286018,6074075.016851057
2,1.204503540258781e-08,19.0,577858.8587879003,5548902.939853697
3,1.3219411484660288e-08,19.0,565240.5448255236,5070143.13221259
4,1.4508287784959402e-08,19.0,552641.5383079514,4633713.51996941
5,1.592282793341094e-08,19.0,540064.1265340461,4235887.599319623
6,1.747528400007683e-08,19.0,527510.7601889152,3873263.972196974
7,1.9179102616724886e-08,19.0,514984.04373671854,3542738.4396094712
8,2.104904144512022e-08,19.0,502486.76422317233,3241478.477499474
9,2.310129700083158e-08,19.0,490021.90023580723,2966899.716967
10,2.5353644939701113e-08,19.0,477592.6478707234,2716644.44745768
11,2.782559402207126e-08,19.0,465202.4174570523,2488561.8887655656
12,3.053855508833412e-08,19.0,452854.8675445557,2280690.106677304
13,3.351602650938841e-08,19.0,440553.9104789781,2091239.4224163329
14,3.678379771828634e-08,19.0,428303.72847637837,1918577.16720624
15,4.037017258596558e-08,19.0,416108.78772558196,1761213.6304043655
16,4.4306214575838774e-08,19.0,403973.85225798923,1617789.043625276
17,4.8626015800653535e-08,19.0,391903.9957535235,1487061.3845929631
18,5.3366992312063125e-08,19.0,379904.6089024959,1367894.767798063
19,5.857020818056673e-08,19.0,367981.40964451205,1259248.0172463884
20,6.42807311728432e-08,19.0,356140.44812997285,1160162.8262787655
21,7.054802310718646e-08,19.0,344388.1070454525,1069750.5270810043
22,7.742636826811277e-08,18.7,332728.4526628151,3945343.6695152796
23,8.497534359086438e-08,18.400000000000002,321171.71203805006,6370935.078344085
24,9.3260334688322e-08,18.1,309725.17899553874,8404604.26405121
25,1.0235310218990269e-07,17.8,298396.4494419378,10096697.614772962
26,1.1233240329780266e-07,17.5,287193.3949502835,11490078.759074202
27,1.232846739442066e-07,17.2,276124.1325625626,12619994.35622724
28,1.3530477745798075e-07,16.900000000000002,265196.9872796249,13513659.61601495
29,1.4849682622544636e-07,16.6,254420.44358638232,14190263.887558984
30,1.6297508346206436e-07,16.2,243802.1122847516,15187493.575861014
31,1.7886495290574352e-07,15.9,233352.59560385713,15430190.039946962
32,1.9630406500402725e-07,15.600000000000001,223079.4665365363,15499653.95684904
33,2.1544346900318867e-07,15.200000000000001,212990.18701081953,15836312.976770723
34,2.3644894126454072e-07,14.9,203094.93628367022,15596727.355936818
35,2.5950242113997374e-07,14.5,193399.53488033908,15619868.311085528
36,2.848035868435805e-07,14.200000000000001,183913.36047094507,15179528.750119938
37,3.125715849688235e-07,13.9,174642.08344293688,14686273.971227804
38,3.4304692863149193e-07,13.5,165590.64788587854,14452060.324012402
39,3.764935806792471e-07,13.200000000000001,156766.08349906653,13886181.9789875
40,4.1320124001153343e-07,12.9,148171.310051522,13316224.360124357
41,4.534878508128582e-07,12.600000000000001,139809.07905816846,12753076.710073065
42,4.977023564332114e-07,12.3,131680.82853983322,12205670.222982295
43,5.462277217684337e-07,12.0,123786.59326834034,11681217.256289631
44,5.994842503189409e-07,11.700000000000001,116124.93456896205,11185431.98252225
45,6.579332246575682e-07,11.4,108692.91140604409,10722735.949851919
46,7.220809018385472e-07,11.200000000000001,101487.09473890351,10122338.380848663
47,7.924828983539186e-07,10.9,94498.62368636014,9745481.569909908
48,8.697490026177835e-07,10.700000000000001,87724.1844934763,9254138.84978472
49,9.545484566618346e-07,10.5,81153.13660075227,8821739.858340029
50,1.0476157527896663e-06,10.4,74776.57027304411,8309043.429092704
51,1.1497569953977357e-06,10.200000000000001,68581.4322757985,7999764.074795485
52,1.261856883066021e-06,10.100000000000001,62557.39732042153,7622427.1648660265
53,1.3848863713938746e-06,10.0,56690.050105078095,7314265.243675304
54,1.519911082952933e-06,10.0,50965.77878975354,6961182.317751984
55,1.6681005372000591e-06,10.0,45367.687555264434,6687490.185055126
56,1.8307382802953698e-06,10.0,39878.55622415924,6494457.806256079
57,2.0092330025650458e-06,10.100000000000001,34481.0112248794,6283520.490429128
58,2.2051307399030456e-06,10.3,29156.28948504315,6068711.69415425
59,2.4201282647943835e-06,10.600000000000001,23888.144284858397,5861445.793068907
60,2.656087782946684e-06,10.9,18671.69255193249,5763267.695708133
61,2.9150530628251817e-06,11.3,13546.06419434407,5658150.939165997
62,3.1992671377973847e-06,11.700000000000001,8684.794042327976,5553583.677687273
63,3.5111917342151347e-06,11.8,4571.03147022931,5473459.308510085
64,3.853528593710536e-06,11.100000000000001,1907.9220027767471,5448896.412932688
65,4.229242874389499e-06,9.600000000000001,704.9492063822893,5298959.132459364
66,4.641588833612782e-06,7.7,268.20212741389577,4956208.71461643
67,5.094138014816386e-06,5.800000000000001,109.88100106026086,4425175.664810333
68,5.590810182512223e-06,4.0,45.538514910373046,3803466.905480487
69,6.1359072734131755e-06,0.1,3.5370662548796243,3345768.268055212
70,6.7341506577508285e-06,0.1,3.534469281631088,2518472.842563947
71,7.390722033525775e-06,0.1,3.531665200082422,1890808.2025250327
72,8.111308307896873e-06,0.1,3.528642147146493,1429876.2296511068
73,8.902150854450392e-06,0.1,3.525388486382536,1099776.221543684
74,9.770099572992246e-06,0.1,3.5218930235671593,865726.7871797546
75,1.0722672220103253e-05,0.1,3.518145259338514,698840.6986197099
76,1.1768119524349992e-05,0.1,3.5141356807289075,577910.1489368792
77,1.2915496650148827e-05,0.1,3.5098560917590285,488445.07149731065
78,1.4174741629268077e-05,0.1,3.5052999817082027,420836.45319004345
79,1.5556761439304724e-05,0.1,3.500462927347373,368728.872923366
80,1.7073526474706923e-05,0.0,2.5,327869.05456073186
81,1.8738174228603867e-05,0.0,2.5,295353.9743437102
82,2.0565123083486515e-05,0.0,2.5,269157.3727786349
83,2.2570197196339216e-05,0.0,2.5,247831.30741787527
84,2.477076355991714e-05,0.0,2.5,230318.31145850246
