,c,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,19.0,11962720.689817403,5.487059162182746e+20
1,0.010974987654930561,19.0,11871338.970707245,4.128751782682508e+20
2,0.012045035402587823,19.0,11772145.103348106,3.0320333693741184e+20
3,0.013219411484660288,19.0,11664584.604988787,2.1693748789386438e+20
4,0.014508287784959394,19.0,11548086.194730142,1.5095478814280778e+20
5,0.015922827933410922,19.0,11422066.041780852,1.0197189943425824e+20
6,0.01747528400007684,19.0,11285933.536659952,6.6747501532157985e+19
7,0.019179102616724886,19.0,11139098.331998575,4.2258127168357286e+19
8,0.02104904144512021,19.0,10980978.98956006,2.582959202270316e+19
9,0.023101297000831605,19.0,10811013.366485726,1.5215779549723496e+19
10,0.025353644939701114,19.0,10628670.881228456,8.624212763187271e+18
11,0.027825594022071243,19.0,10433466.762924645,4.696067043921583e+18
12,0.030538555088334154,19.0,10224978.332546856,2.453370125079521e+18
13,0.033516026509388425,19.0,10002863.310095329,1.2283943053262792e+18
14,0.03678379771828634,19.0,9766879.87523977,5.89015408151204e+17
15,0.040370172585965536,19.0,9516908.56128162,2.7037210157620118e+17
16,0.044306214575838825,19.0,9252975.079111772,1.188152323757332e+17
17,0.04862601580065353,19.0,8975273.791039972,5.0016491595497656e+16
18,0.0533669923120631,19.0,8684190.825763524,2.0192980585223796e+16
19,0.05857020818056667,19.0,8380325.7911873525,7833163041921396.0
20,0.06428073117284322,19.0,8064510.667624308,2927122848886575.0
21,0.07054802310718646,19.0,7737824.376134973,1057218048434803.2
22,0.0774263682681127,19.0,7401601.209639554,370600089107513.9
23,0.08497534359086446,19.0,7057431.2963113515,126709522284162.88
24,0.093260334688322,19.0,6707151.273398363,42496769084527.875
25,0.10235310218990264,19.0,6352823.57508068,14071259462338.838
26,0.11233240329780277,19.0,5996703.165766149,4632237476806.053
27,0.12328467394420665,19.0,5641191.266373824,1527498776341.997
28,0.13530477745798075,19.0,5288776.542212196,508482335366.47015
29,0.1484968262254465,19.0,4941965.32306917,172217032321.81604
30,0.16297508346206444,19.0,4603203.958142772,59800501324.305786
31,0.1788649529057435,19.0,4274797.297470239,21443577905.25563
32,0.19630406500402714,19.0,3958828.997674747,7992684523.80904
33,0.21544346900318845,19.0,3657089.2884081253,3114120750.8970523
34,0.23644894126454083,19.0,3371016.6084660334,1274074818.21469
35,0.25950242113997374,19.0,3101658.477228107,549172947.6949078
36,0.2848035868435802,19.0,2849655.198815369,249896430.20244366
37,0.3125715849688237,19.0,2615248.2599070305,120137902.38063991
38,0.34304692863149194,19.0,2398311.890885075,60994465.07188689
39,0.37649358067924693,19.0,2198403.9150266964,32656179.41726137
40,0.41320124001153385,19.0,2014830.0082540882,18395727.531130668
41,0.4534878508128584,19.0,1846713.2485318833,10871480.747581283
42,0.49770235643321115,19.0,1693062.5442070954,6718169.799123116
43,0.5462277217684343,19.0,1552833.1704491589,4326014.760769425
44,0.5994842503189411,19.0,1424975.1655860106,2892476.3528323504
45,0.6579332246575682,19.0,1308468.8093018234,2001279.5185010736
46,0.7220809018385468,18.7,1202344.346288157,5769112.825158106
47,0.7924828983539177,17.400000000000002,1105698.5767308308,18781582.214900773
48,0.8697490026177834,16.2,1017705.8572227077,25099086.45452765
49,0.9545484566618342,15.100000000000001,937596.1967237956,27662804.763939507
50,1.0476157527896652,14.100000000000001,864665.1983732863,28116141.04042216
51,1.149756995397737,13.200000000000001,798267.1136386548,27393119.324650217
52,1.261856883066021,12.4,737808.2357887076,26031600.211397216
53,1.384886371393873,11.700000000000001,682740.6645115099,24344008.94535704
54,1.5199110829529348,11.100000000000001,632556.5880771505,22512419.142260272
55,1.6681005372000592,10.700000000000001,586784.389767706,20327266.698197924
56,1.8307382802953698,10.3,544980.9013233414,18517671.543923978
57,2.0092330025650478,10.100000000000001,506736.15044312744,16515709.810640808
58,2.2051307399030455,10.200000000000001,471668.6123106067,14217668.104207525
59,2.4201282647943834,10.5,439425.8086923226,11970271.391755782
60,2.656087782946687,10.9,409687.55985219433,9980759.547897266
61,2.9150530628251787,11.4,382167.14188629296,8219444.817329979
62,3.1992671377973845,11.9,356609.45112682553,6779442.496569368
63,3.5111917342151346,12.5,332793.35351418157,5490961.392068004
64,3.8535285937105312,13.100000000000001,310525.5886268757,4431505.035242486
65,4.229242874389499,13.8,289641.99278261216,3478190.4556476483
66,4.641588833612782,14.4,269998.9981996366,2761254.7451525643
67,5.09413801481638,15.200000000000001,251478.15789418857,2045057.8140628696
68,5.590810182512229,15.9,233971.72125136925,1508447.0433524798
69,6.135907273413176,16.8,217391.67697443208,971736.8368108622
70,6.7341506577508286,17.7,201656.20409827633,532191.3872176985
71,7.390722033525782,18.7,186693.6243397837,136912.06244862697
72,8.111308307896872,19.0,172433.63322264946,31663.806083573276
73,8.902150854450392,19.0,158808.2175863441,29704.34869275949
