,c_V,Viral Clearance Time,Total Viral Load,Excess CTL
0,1e-08,19.0,7671335.479911884,3205212.284126849
1,1.0974987654930568e-08,19.0,7467225.88098596,3204993.1716279015
2,1.204503540258781e-08,19.0,7255504.443276556,3204741.772317261
3,1.3219411484660288e-08,19.0,7036773.493731441,3204451.228047164
4,1.4508287784959402e-08,19.0,6811740.004531941,3204112.529716745
5,1.592282793341094e-08,19.0,6581204.854010932,3203713.637020561
6,1.747528400007683e-08,19.0,6346047.678526667,3203237.9746410865
7,1.9179102616724886e-08,19.0,6107206.551583719,3202662.499253624
8,2.104904144512022e-08,19.0,5865655.499960814,3201954.0634881393
9,2.310129700083158e-08,19.0,5622377.472032732,3201063.878316834
10,2.5353644939701113e-08,19.0,5378339.374846116,3199918.323236887
11,2.782559402207126e-08,19.0,5134466.347858958,3198402.7255623136
12,3.053855508833412e-08,19.0,4891619.808071071,3196333.3548127613
13,3.351602650938841e-08,19.0,4650580.992580633,3193406.3851891407
14,3.678379771828634e-08,19.0,4412041.796452943,3189103.3931157724
15,4.037017258596558e-08,19.0,4176599.678167606,3182513.1061847694
16,4.4306214575838774e-08,19.0,3944765.312965556,3171992.4215137945
17,4.8626015800653535e-08,19.0,3716970.82351489,3154541.6623286065
18,5.3366992312063125e-08,19.0,3493584.8818075694,3124766.5657930523
19,5.857020818056673e-08,19.0,3274929.3666102835,3073680.9240793865
20,6.42807311728432e-08,19.0,3061296.745787169,2989114.1432552305
21,7.054802310718646e-08,19.0,2852964.041368277,2861454.000410471
22,7.742636826811277e-08,19.0,2650206.4058612986,2693546.3658077028
23,8.497534359086438e-08,19.0,2453304.5951277744,2501754.398324543
24,9.3260334688322e-08,18.8,2262550.0473711197,6902889.607740715
25,1.0235310218990269e-07,18.400000000000002,2078250.7220291947,14755552.138352402
26,1.1233240329780266e-07,18.0,1900727.9921078032,21225587.226283833
27,1.232846739442066e-07,17.6,1730312.5750720536,26483380.744623415
28,1.3530477745798075e-07,17.3,1567342.2613996067,29082742.06554929
29,1.4849682622544636e-07,16.900000000000002,1412152.2969843305,32507587.35587287
30,1.6297508346206436e-07,16.5,1265072.0783022288,35129845.28039404
31,1.7886495290574352e-07,16.1,1126410.816322991,37060232.706572756
32,1.9630406500402725e-07,15.700000000000001,996446.7798375182,38396059.86162937
33,2.1544346900318867e-07,15.4,875414.6325857197,38199408.28324617
34,2.3644894126454072e-07,15.0,763487.7182131911,38680453.68933016
35,2.5950242113997374e-07,14.600000000000001,660769.681176395,38785273.076167166
36,2.848035868435805e-07,14.200000000000001,567278.0572132412,38571879.35082075
37,3.125715849688235e-07,13.9,482935.7585615461,37378654.80796883
