,c,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.01,19.0,33513682.777895175,2393939.5420876774
1,0.010974987654930561,19.0,33258903.395669986,2393933.56514948
2,0.012045035402587823,19.0,32982309.37045161,2393927.0813697963
3,0.013219411484660288,19.0,32682348.870824188,2393919.9331695302
4,0.014508287784959394,19.0,32357417.3483292,2393912.065692575
5,0.015922827933410922,19.0,32005873.417668585,2393903.4229891407
6,0.01747528400007684,19.0,31626055.77375045,2393893.9344633236
7,0.019179102616724886,19.0,31216302.014665563,2393883.466016344
8,0.02104904144512021,19.0,30774969.810279075,2393872.0251462976
9,0.023101297000831605,19.0,30300466.40903168,2393859.418909222
10,0.025353644939701114,19.0,29791286.0694303,2393845.606205763
11,0.027825594022071243,19.0,29246039.26819556,2393830.404295796
12,0.030538555088334154,19.0,28663516.355104554,2393813.594406625
13,0.033516026509388425,19.0,28042715.19177386,2393795.1302919076
14,0.03678379771828634,19.0,27382913.75939003,2393774.7371004093
15,0.040370172585965536,19.0,26683726.255761735,2393752.3659064732
16,0.044306214575838825,19.0,25945163.88909886,2393727.6798862717
17,0.04862601580065353,19.0,25167701.0492424,2393700.519725952
18,0.0533669923120631,19.0,24352345.925633673,2393670.50562413
19,0.05857020818056667,19.0,23500692.296781093,2393637.305531772
20,0.06428073117284322,19.0,22614983.9095696,2393600.668907411
21,0.07054802310718646,19.0,21698147.46193783,2393560.153801061
22,0.0774263682681127,19.0,20753822.660009168,2393515.1789140734
23,0.08497534359086446,19.0,19786370.849791534,2393465.3557974845
24,0.093260334688322,19.0,18800845.928784467,2393409.9479415156
25,0.10235310218990264,19.0,17802936.86903933,2393348.094616004
26,0.11233240329780277,19.0,16798895.53152786,2393279.023447876
27,0.12328467394420665,19.0,15795396.166395886,2393201.4573507565
28,0.13530477745798075,19.0,14799385.923970407,2393114.0418525594
29,0.1484968262254465,19.0,13817885.626566576,2393014.8074060464
30,0.16297508346206444,19.0,12857787.823604193,2392901.3453361467
31,0.1788649529057435,19.0,11925621.257541686,2392770.22450857
32,0.19630406500402714,19.0,11027335.786162233,2392616.7828318495
33,0.21544346900318845,19.0,10168091.04673098,2392434.233436148
34,0.23644894126454083,19.0,9352094.513897715,2392212.1475489135
35,0.25950242113997374,19.0,8582481.175973037,2391934.7391212587
36,0.2848035868435802,19.0,7861258.188256047,2391576.15879358
37,0.3125715849688237,19.0,7189317.9879644755,2391093.4462307002
38,0.34304692863149194,19.0,6566512.268859968,2390411.6943888054
39,0.37649358067924693,19.0,5991785.17097595,2389395.9323020945
40,0.41320124001153385,19.0,5463342.341479977,2387792.53987157
41,0.4534878508128584,19.0,4978841.555843931,2385106.28033729
42,0.49770235643321115,19.0,4535580.72244551,2380332.116794975
43,0.5462277217684343,19.0,4130670.2430170523,2371359.047383921
44,0.5994842503189411,19.0,3761173.3614957277,2353650.948771751
45,0.6579332246575682,19.0,3424213.125927957,2317531.4380093617
46,0.7220809018385468,19.0,3117042.9078824003,2244011.616752876
47,0.7924828983539177,19.0,2837087.8529163618,2104927.704826703
48,0.8697490026177834,18.6,2581959.645861569,9263178.058700316
49,0.9545484566618342,17.6,2349468.7895969595,23373115.274597753
50,1.0476157527896652,16.6,2137611.543405695,32807372.61270984
51,1.149756995397737,15.8,1944555.0356436444,37016046.86057975
52,1.261856883066021,15.100000000000001,1768626.2792202737,38950706.90751823
53,1.384886371393873,14.5,1608301.5767051915,39563852.52951612
54,1.5199110829529348,13.9,1462191.488423088,40135451.638271146
55,1.6681005372000592,13.5,1329032.706799924,39503277.43280393
56,1.8307382802953698,13.200000000000001,1207671.086702228,38616325.95111919
