,k_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,10.0,7.300000000000001,112048.91404720358,31867645.853688583
1,11.768119524349984,7.300000000000001,116521.21693074256,31656852.502044845
2,13.848863713938732,7.300000000000001,121672.44349735994,31453900.096439987
3,16.297508346206442,7.4,127587.4085827941,30873909.359898
4,19.179102616724887,7.4,134352.50021804334,30688970.810430445
5,22.570197196339205,7.4,142059.65352975213,30511365.330962893
6,26.560877829466868,7.5,150801.86945486336,29960127.925714463
7,31.25715849688235,7.5,160667.55011659005,29797565.878308203
8,36.783797718286344,7.5,171743.26455874182,29639801.05537233
9,43.28761281083057,7.6000000000000005,184108.143614909,29111284.977185223
10,50.9413801481638,7.6000000000000005,197827.1318755499,28961878.941453204
11,59.94842503189409,7.7,212955.45177471242,28443452.528821412
12,70.54802310718642,7.7,229527.67388027773,28297029.963666406
13,83.02175681319744,7.800000000000001,247564.3092595532,27784053.001852244
14,97.70099572992251,7.800000000000001,267062.528831122,27635601.94791693
15,114.97569953977356,7.9,288004.7461952259,27124061.85098209
16,135.30477745798075,8.0,310352.2455543382,26613978.412399273
17,159.22827933410923,8.0,334050.87013274815,26456764.880369503
18,187.3817422860383,8.1,359036.1394388069,25944623.281829234
19,220.51307399030455,8.200000000000001,385230.7161223828,25433236.93811111
20,259.5024211399737,8.200000000000001,412550.81446603517,25263201.34623621
21,305.3855508833416,8.3,440912.08427053253,24749041.458433703
22,359.38136638046257,8.4,470226.80599489174,24236006.361823436
23,422.9242874389499,8.4,500409.4583323789,24052873.30983771
24,497.70235643321087,8.5,531381.7817363131,23538127.811744217
25,585.7020818056661,8.6,563068.2243854963,23025398.03581082
26,689.2612104349695,8.700000000000001,595401.396395558,22515040.74290331
27,811.1308307896873,8.8,628321.8252594266,22007402.373551313
28,954.5484566618337,8.9,661778.476695831,21502817.138514053
29,1123.3240329780276,8.9,695728.1101412053,21302180.42961412
30,1321.9411484660286,9.0,730139.4465553724,20799514.529427264
31,1555.6761439304723,9.200000000000001,764988.2341982959,20010520.35708265
32,1830.7382802953678,9.3,800257.7109517108,19521226.645575482
33,2154.4346900318824,9.4,835943.3947961044,19036474.53530368
34,2535.3644939701117,9.5,872049.6274995783,18556542.15143251
35,2983.6472402833374,9.600000000000001,908591.011567002,18081711.745157283
36,3511.191734215131,9.8,945594.0644971085,17349643.965370774
37,4132.0124001153345,10.0,983094.9551838947,16635330.979068229
38,4862.601580065353,10.100000000000001,1021142.8839834301,16187635.443424754
39,5722.367659350214,10.3,1059804.4705574184,15502449.520360565
40,6734.150657750822,10.600000000000001,1099160.673372345,14600248.574805776
41,7924.82898353917,10.8,1139309.1485487083,13958373.364060035
42,9326.0334688322,11.100000000000001,1180373.3208159609,13114376.718954746
43,10974.987654930545,11.5,1222499.9768029402,12092031.530161122
44,12915.496650148827,11.9,1265864.8938847485,11118968.25336281
45,15199.11082952933,19.0,1310700.6394230432,114415.72308400917
46,17886.495290574352,19.0,1357272.5815230424,113063.8124957861
47,21049.04144512022,19.0,1405921.7509592266,111834.30858998453
48,24770.76355991709,19.0,1457025.405154476,110798.50995253195
49,29150.53062825176,19.0,1511147.6225681708,110061.75261494532
50,34304.692863149125,19.0,1569002.0844379112,109768.60374126966
51,40370.1725859655,19.0,1631537.3579029047,110092.88548276495
52,47508.101621027934,19.0,1699990.219150729,111198.15654875497
53,55908.10182512223,19.0,1775887.8081374592,113166.19281039533
54,65793.32246575682,19.0,1860959.9028570713,115924.79198592878
55,77426.36826811278,19.0,1956989.5456884224,119232.49063076964
56,91116.27561154887,19.0,2065725.4045479067,122748.41539071822
57,107226.72220103232,19.0,2188972.9755566623,126146.73222733253
58,126185.6883066021,19.0,2328833.9175723423,129204.29915939365
59,148496.82622544636,19.0,2487937.6876190677,131822.51879985846
