,d_T,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,9.9,491757.69009247824,31862025.494774748
1,0.00010974987654930556,9.9,491758.6669405574,31858795.094630353
2,0.00012045035402587823,9.9,491759.7390534457,31855250.142135683
3,0.00013219411484660288,9.9,491760.91570281406,31851360.049125962
4,0.000145082877849594,9.9,491762.2070786618,31847091.26427873
5,0.00015922827933410923,9.9,491763.62436917477,31842406.98572822
6,0.0001747528400007683,9.9,491765.1798537827,31837266.84802712
7,0.00019179102616724886,9.9,491766.8870068778,31831626.57945412
8,0.00021049041445120198,9.9,491768.76062049833,31825437.627668906
9,0.00023101297000831605,9.9,491770.8169220724,31818646.748745043
10,0.00025353644939701115,9.9,491773.0737321265,31811195.55987936
11,0.0002782559402207126,9.9,491775.5506009719,31803020.04736328
12,0.0003053855508833416,9.9,491778.2689891434,31794050.031140435
13,0.0003351602650938841,9.9,491781.2524518234,31784208.57864515
14,0.0003678379771828634,9.9,491784.5268377042,31773411.36429406
15,0.0004037017258596554,9.9,491788.12052213505,31761565.971429266
16,0.0004430621457583882,9.9,491792.06464467256,31748571.12920732
17,0.00048626015800653534,9.9,491796.39338584006,31734315.881731566
18,0.0005336699231206312,9.9,491801.1442595437,31718678.68172111
19,0.0005857020818056667,9.9,491806.3584407258,31701526.404102243
20,0.0006428073117284319,9.9,491812.08112273,31682713.27256457
21,0.0007054802310718645,9.9,491818.3619088111,31662079.69256517
22,0.000774263682681127,9.9,491825.2552439328,31639450.98416647
23,0.0008497534359086447,9.9,491832.82088851917,31614636.007466335
24,0.0009326033468832199,9.9,491841.12443564815,31587425.672981925
25,0.001023531021899027,9.9,491850.23788378283,31557591.33065421
26,0.0011233240329780276,9.9,491860.2402619285,31524883.029055588
27,0.0012328467394420659,9.9,491871.2183172409,31489027.6384416
28,0.0013530477745798076,9.9,491883.2672714559,31449726.830915526
29,0.001484968262254465,9.9,491896.49164782406,31406654.910952874
30,0.0016297508346206436,9.9,491911.006198207,31359456.494547527
31,0.001788649529057435,9.9,491926.93684933323,31307744.018870566
32,0.0019630406500402726,9.9,491944.42187561654,31251095.11199903
33,0.0021544346900318843,9.9,491963.61308001366,31189049.788524184
34,0.002364489412645407,9.9,491984.6770834086,31121107.485356115
35,0.002595024211399737,9.9,492007.79683882603,31046723.953385882
36,0.002848035868435802,9.9,492033.17319025117,30965308.016886495
37,0.0031257158496882354,9.9,492061.0266489072,30876218.201764107
38,0.003430469286314919,9.9,492091.5993584549,30778759.27827311
39,0.0037649358067924714,9.9,492125.1571442197,30672178.725577828
40,0.0041320124001153384,9.9,492161.9919305613,30555663.19778396
41,0.004534878508128582,9.9,492202.4242597968,30428335.01719353
42,0.004977023564332114,9.9,492246.80628212687,30289248.790905125
43,0.0054622772176843425,9.9,492295.5244961588,30137388.207905952
44,0.005994842503189409,9.9,492349.00358223397,29971663.182995994
45,0.006579332246575682,9.9,492407.7099552948,29790907.42046793
46,0.007220809018385471,9.9,492472.1559914349,29593876.62767573
47,0.007924828983539177,9.9,492542.9045584172,29379247.497935668
48,0.008697490026177835,9.9,492620.5740764777,29145617.781032983
49,0.009545484566618348,9.9,492705.8440993843,28891507.640823092
50,0.010476157527896652,9.9,492799.46138376364,28615362.68599367
51,0.011497569953977368,9.9,492902.2467014992,28315558.966386415
52,0.012618568830660211,9.9,493015.10231476894,27990410.419779558
53,0.013848863713938732,9.9,493139.02016219916,27638179.170044493
54,0.015199110829529346,9.9,493275.0909861299,27257089.257403944
55,0.016681005372000592,9.9,493424.51445590897,26845344.26181547
56,0.018307382802953697,10.0,493589.6148560715,26089628.196988046
57,0.02009233002565048,10.0,493769.8469249882,25614443.498598497
58,0.022051307399030457,10.0,493967.8031735839,25103614.99340321
59,0.024201282647943835,10.0,494185.24334163836,24555560.08308255
60,0.026560877829466867,10.0,494424.1052522554,23968844.342626717
61,0.02915053062825179,10.0,494686.5241490448,23342234.571864825
62,0.03199267137797385,10.0,494974.85301865765,22674758.994996157
63,0.03511191734215135,10.0,495291.6863228821,21965774.455479957
64,0.03853528593710531,10.0,495639.8860557468,21215039.97763213
65,0.04229242874389499,10.0,496022.61104851984,20422795.5925696
66,0.04641588833612782,10.100000000000001,496444.36043421377,19326534.741026986
67,0.0509413801481638,10.100000000000001,496907.0053739356,18461263.885149773
68,0.055908101825122285,10.100000000000001,497415.78836499003,17559374.04676129
69,0.061359072734131756,10.100000000000001,497975.4290435782,16623853.326158108
70,0.06734150657750829,10.100000000000001,498591.1554710224,15658549.546891196
71,0.07390722033525783,10.200000000000001,499269.82769732864,14445892.453453025
72,0.08111308307896872,10.200000000000001,500015.8324159207,13445551.313589761
73,0.08902150854450393,10.3,500838.35339113,12231508.215990132
74,0.09770099572992257,10.3,501743.39590832783,11224192.079817973
75,0.10722672220103242,10.4,502741.8439590291,10042002.1110242
76,0.1176811952434999,10.5,503842.6483772834,8896187.801892608
77,0.1291549665014884,10.5,505055.9871379521,7948798.520119848
78,0.14174741629268062,10.700000000000001,506397.36579719244,6753301.761834498
79,0.15556761439304723,10.8,507877.8971871656,5775033.963542127
80,0.1707352647470692,10.9,509514.45381313533,4869977.6128444
81,0.1873817422860385,11.100000000000001,511326.1041131442,3948618.154679665
82,0.20565123083486536,11.4,513333.32953070715,3059340.2585306456
83,0.22570197196339215,11.700000000000001,515558.4628199008,2311216.275560063
84,0.24770763559917114,12.100000000000001,518029.1921179132,1647792.6773903253
85,0.2718588242732943,12.5,520775.0494964625,1133638.4981773724
