,r,Viral Clearance Time,Total Viral Load,Excess CTL
0,0.0001,19.0,11883748.171029516,90.75279780318961
1,0.00011497569953977356,19.0,11883055.684385777,104.35352842645953
2,0.00013219411484660288,19.0,11882259.401156578,119.99532763584284
3,0.0001519911082952933,19.0,11881343.677531246,137.9849048538483
4,0.0001747528400007683,19.0,11880290.620923365,158.67418981840603
5,0.00020092330025650479,19.0,11879079.6425955,182.46881976051955
6,0.00023101297000831605,19.0,11877686.989274453,209.83847034340727
7,0.00026560877829466864,19.0,11876085.22547004,241.31916421476055
8,0.0003053855508833416,19.0,11874242.977223031,277.53480873198714
9,0.0003511191734215131,19.0,11872124.058825294,319.197252771433
10,0.0004037017258596554,19.0,11869686.741682775,367.13055409709926
11,0.0004641588833612782,19.0,11866882.972880173,422.28574746889063
12,0.0005336699231206312,19.0,11863657.388075642,485.7572576017585
13,0.0006135907273413176,19.0,11859946.240710083,558.8100555352984
14,0.0007054802310718645,19.0,11855676.175427599,642.8972668908305
15,0.0008111308307896872,19.0,11850762.127564974,739.7118857105379
16,0.0009326033468832199,19.0,11845106.43649329,851.1969413313317
17,0.0010722672220103231,19.0,11838596.083352836,979.606976334157
18,0.0012328467394420659,19.0,11831100.582509724,1127.5506063139999
19,0.0014174741629268048,19.0,11822469.207055643,1298.0527505718055
20,0.0016297508346206436,19.0,11812527.39828378,1494.6206317803008
21,0.001873817422860383,19.0,11801073.160390854,1721.3339413181413
22,0.0021544346900318843,19.0,11787872.26636498,1982.939005464653
23,0.0024770763559917113,19.0,11772653.06046439,2284.9672407528037
24,0.002848035868435802,19.0,11755099.77467971,2633.8809424904293
25,0.0032745491628777285,19.0,11734844.828133505,3037.259209613409
26,0.0037649358067924675,19.0,11711459.87647295,3503.9495585314817
27,0.004328761281083062,19.0,11684444.04363124,4044.447483600851
28,0.004977023564332114,19.0,11653211.444650292,4671.0898895102555
29,0.00572236765935022,19.0,11617073.776893798,5398.523094383558
30,0.006579332246575682,19.0,11575220.921229132,6244.183297714894
31,0.007564633275546291,19.0,11526695.690025102,7228.932734162291
32,0.008697490026177835,19.0,11470363.227140006,8377.85666157247
33,0.01,19.0,11404871.856011342,9721.304839025683
34,0.011497569953977356,19.0,11328604.240885483,11296.258323157219
35,0.013219411484660288,19.0,11239615.014985535,13148.074084566919
36,0.01519911082952933,19.0,11135549.892876273,15332.889177644196
37,0.01747528400007685,19.0,11013540.743033778,17920.781829280582
38,0.02009233002565048,19.0,10870068.403629892,21000.16678634043
39,0.023101297000831605,19.0,10700779.788550247,24683.795136628498
40,0.026560877829466867,19.0,10500242.946388043,29117.283583655735
41,0.030538555088334154,19.0,10261618.11610316,34491.20292729539
42,0.03511191734215131,19.0,9976210.639339412,41058.689801834145
43,0.040370172585965536,19.0,9632868.71834094,49161.37635500269
44,0.04641588833612782,19.0,9217187.325638711,59268.4305475837
45,0.05336699231206313,19.0,8710543.840702444,72035.78214483458
46,0.061359072734131756,19.0,8089255.224014174,88396.75509337794
47,0.07054802310718646,19.0,7325420.091244534,109694.48400060703
48,0.08111308307896872,19.0,6396892.566166684,137813.88371416126
49,0.093260334688322,19.0,5336662.302164543,174426.468204336
50,0.10722672220103231,19.0,4319526.0888754465,202771.6729812271
51,0.12328467394420659,19.0,3483291.767944516,184296.0770554096
52,0.14174741629268048,19.0,2805584.702946654,163772.48046980766
53,0.16297508346206452,15.5,2248710.4339043153,6196082.391045993
54,0.1873817422860385,13.3,1785774.8351554854,10273968.359220216
55,0.21544346900318845,11.700000000000001,1397460.614453592,13464758.65086015
56,0.24770763559917114,10.3,1069974.7985907034,16601226.084240446
57,0.2848035868435802,9.200000000000001,794211.5411936683,19375924.493557785
58,0.32745491628777285,8.3,565627.5668133612,21938152.32123567
59,0.37649358067924676,7.5,383540.31777964236,24449098.45151982
60,0.43287612810830617,6.800000000000001,248061.48826931926,26757379.906724773
61,0.49770235643321137,6.2,155440.00863536322,28718924.953010138
62,0.572236765935022,5.7,96669.27976011444,30258529.163030744
63,0.6579332246575682,5.300000000000001,60974.09205770258,31370739.17742104
64,0.7564633275546291,4.9,39522.388886845656,32455572.21458194
65,0.8697490026177834,4.6000000000000005,26464.56048179291,33169176.98594833
66,1.0,4.3,18310.815192266058,33906200.64682646
67,1.1497569953977356,4.1000000000000005,13062.603945090827,34291367.2943398
68,1.3219411484660286,3.9000000000000004,9576.804804534657,34710588.267658465
69,1.5199110829529332,3.7,7191.241299326428,35164325.38696162
70,1.747528400007683,3.5,5512.801299582683,35651259.26777793
71,2.009233002565046,3.4000000000000004,4302.809019697108,35775209.52543168
72,2.310129700083158,3.2,3409.2833421211285,36319424.268663086
73,2.6560877829466896,3.1,2737.5468293333147,36492845.68438284
74,3.0538555088334185,3.0,2222.9273408429663,36687420.58111297
75,3.5111917342151346,2.9000000000000004,1822.4559252443464,36901388.48187233
76,4.037017258596558,2.7,1505.4857351107241,37533629.51180866
77,4.641588833612782,2.6,1253.1271111379658,37783842.508741185
78,5.336699231206313,2.6,1050.379151666423,37648107.09031481
79,6.135907273413176,2.5,884.348134863092,37930005.58640991
80,7.054802310718645,2.4000000000000004,747.9135151977314,38228319.738686346
81,8.111308307896872,2.3000000000000003,634.9761571714662,38543510.21465245
82,9.326033468832199,2.2,540.8836372104814,38876376.376685426
83,10.722672220103231,2.1,462.0419293825719,39228064.7100981
84,12.32846739442066,2.0,395.64158608988225,39600061.96358931
85,14.174741629268048,2.0,340.4664420516889,39583819.91831849
86,16.297508346206435,1.9000000000000001,292.86524905006183,40001803.65008877
87,18.73817422860383,1.8,252.30957215454163,40447422.84560345
88,21.544346900318867,1.7000000000000002,217.64126605604488,40923970.144744806
89,24.77076355991714,1.6,187.91110440472568,41435234.80431139
90,28.48035868435805,1.6,163.43165098161904,41569583.39606198
91,32.745491628777316,1.5,141.53485046562236,42165217.446553156
92,37.649358067924716,1.4000000000000001,122.62639043742931,42811838.6503393
93,43.287612810830616,1.3,106.24750902155364,43515990.05994268
94,49.770235643321136,1.3,93.14993617263788,43864545.72737342
95,57.223676593502205,1.2000000000000002,80.93365239891794,44711249.26400738
96,65.79332246575683,1.1,70.27738976327495,45642613.7564791
97,75.64633275546291,1.1,62.00293113884904,46241398.11962086
98,86.97490026177834,1.0,53.99202587606066,47382384.80349362
99,100.0,0.9,46.93221921590694,48645954.53566176
