,S1,S1_conf
p,0.27682250932078933,0.022016661103445332
c_V,0.2911324113714468,0.024749262501367084
r,0.001364715997686253,0.0025348791448485623
k_T,0.0033854937594652657,0.0038817937993940485
d_T,0.004679931177279956,0.004903426540197874
K,0.0634936128691364,0.013630615030980378
