,S1,S1_conf
beta,0.0015261307284155715,0.002193983309586314
d_I,0.07326494074671865,0.059169387027682874
c,0.30695061033338966,0.47869285044759097
d_T,-0.0002541078392305311,0.0008976813493790872
r,0.00015716293681326682,0.0008337009257422925
c_T,-0.0003068636726391598,0.0006658471178134888
