,ST,ST_conf
p,0.4090211201721544,0.4208629620872029
c_V,1.5892415385037806,3.0478634599093923
r,0.4765898983707697,0.49625493752168726
k_T,0.9243034785847624,0.46418678708963995
d_T,0.8988198649329457,0.46383078249734305
