,S1,S1_conf
beta,0.026093288313298883,0.021629644971994405
d_I,0.19337961021348454,0.05459753666891402
c,0.3611354134713569,0.07048985889446069
d_T,-0.001362933216951218,0.002701560736466695
r,-0.0008864575977451107,0.0012993762366367418
K,0.008403394048320028,0.01524936279278214
