,S1,S1_conf
p,0.012267334283688133,0.01229086513308279
c_V,0.04391903868026623,0.019789675529772337
r,0.24172062606692563,0.16910610047587019
d_T,0.015401686591488363,0.024990539006383813
K,0.0012439829867676915,0.00295687775423234
