,S1,S1_conf
beta,0.0036431159321146877,0.013007946231402483
d_I,0.08528111976966808,0.04970787482670244
c,0.16091545314058764,0.06024627896235155
d_T,0.0004544115920806684,0.003002824470041394
r,-2.0718128022254118e-05,2.9682040191965632e-05
k_T,0.0003709273462792647,0.0006531788677656715
c_T,0.00206610991995166,0.0025592308365372293
K,0.0012144354675097974,0.0029773926912592024
