,S1,S1_conf
p,-0.0011731064730720459,0.0030910489912935905
c_V,0.030510927877614998,0.15353784593777434
r,8.824862722882227e-05,0.0017210757851008893
d_T,-3.498592192654037e-05,0.002483676136467279
c_T,-0.0014484412172060307,0.003536079622158884
