,ST,ST_conf
p,0.25135636716781123,0.1279045540833106
c_V,1.245378496275112,1.4832451823154404
r,0.16381681600753034,0.23677838837330145
k_T,3.5071783956095484,9.086118369043621
d_T,1.6974233883556422,2.623725385434716
c_T,0.22550490622623443,0.1978348008633175
