,ST,ST_conf
p,0.14759542459726444,0.5700927411633483
c_V,0.6808738908225633,2.6683131479052715
r,0.13489960083915714,0.631768323836463
d_T,0.34177880663419385,1.2881871559631561
c_T,0.235443662688726,1.1107973159433402
