,S1,S1_conf
beta,0.009513706233879673,0.012871891069215198
d_I,0.17616736438233283,0.06272401521071751
c,0.40268417232132553,0.09476788686964276
d_T,-7.092975652460792e-05,0.00123290985254193
r,-0.00010407953151808216,0.0004623335891996583
c_T,-0.00691460648180662,0.012490401147634491
