,S1,S1_conf
p,0.4107214155397083,0.004293297376540604
c_V,0.2543583124548685,0.0036681736838436105
r,0.00013977478505787337,0.000313014260806367
k_T,0.0009337869696256885,0.0005361756768160884
d_T,0.012807087015902803,0.0014409532308587005
c_T,0.0418752225998977,0.0021967419319990976
