,S1,S1_conf
p,0.020358577253725946,0.03414257087798264
c_V,0.02981110672617303,0.04763861143824099
r,-0.006328342036344722,0.007616664148727074
k_T,-0.006048952436750695,0.008007482632888991
d_T,0.015923170085928966,0.02952273688135533
c_T,0.02526607806921333,0.038204445726636255
K,-0.0014653519500511445,0.017927340966396817
