,ST,ST_conf
beta,0.07926490831408507,7.88365369660113e-05
d_I,0.19291499988159394,0.00024408496353339819
c,3.8736810979984013e+31,9.884974093015029e+28
d_T,5.435243817334728,0.010276626474002251
r,0.2813780723671324,0.0004314789600483899
k_T,13892.035024224515,35.06318201514134
K,3.821741748228865,0.009469887123653367
