,S1,S1_conf
beta,163.8797105881367,3384563710.066774
d_I,272.3150093273648,101623701345.74313
c,-2.4639377531026003e+17,1.594304383024846e+25
d_T,-20327.234086531742,1444814540696.276
r,579.4615499253478,7857554600.481101
c_T,56.464841511041755,28692808896.50367
