,S1,S1_conf
beta,0.007221915636212741,0.01100292670549825
d_I,0.17913000059764422,0.047950632859837305
c,0.36598025000222373,0.07883176654630389
d_T,-0.00017297008808925642,0.0009384827012319475
r,0.0006950594154717823,0.0008890508893163785
