,Resample,RMSLE,p,k_V,c_V,r,k_T,d_T,T_0,V_0
121,122.0,1.217573428360621,3.033033027709287,1200000.0,1.7717360588245616e-06,0.1816244736879895,10.0,0.012,576390.6666666666,25.0
122,123.0,1.2565618071407252,3.0195376979398034,1200000.0,1.960350358543855e-06,0.19334718658843997,10.0,0.012,477428.0,25.0
123,124.0,1.4454280237511181,2.5347692934419186,1200000.0,1.4380496913990757e-06,99.99999999962216,31047555.946008053,0.012,477428.0,25.0
124,125.0,1.2467398955055808,3.7504148244545092,1200000.0,2.6656932330015705e-06,0.15126066065524668,10.0,0.012,576390.6666666666,25.0
125,126.0,1.4163783206793188,2.6930701907120707,1200000.0,2.0844461718431127e-06,99.9999999997313,21600676.45884923,0.012,477428.0,25.0
126,127.0,1.2298901046800452,3.045700629669234,1200000.0,2.0354511875704423e-06,0.18973610832897236,10.0,0.012,477428.0,25.0
127,128.0,1.3194338143632376,3.302980423211608,1200000.0,2.1614528354563565e-06,99.99999999065656,24895079.816194374,0.012,715836.0,25.0
128,129.0,1.5460628039259146,2.726650452977019,1200000.0,2.0376226615315146e-06,99.9999994632298,24882735.78589778,0.012,477428.0,25.0
129,130.0,1.6560398093234145,2.5680553255360152,1200000.0,2.0184004708731718e-06,99.9999999919215,28278543.062343437,0.012,378465.3333333333,25.0
130,131.0,1.3183433777333589,2.490785345804433,1200000.0,1.4095160832630992e-06,99.99999999952182,26112826.76558508,0.012,517910.6666666667,25.0
131,132.0,1.4967818532156454,2.581589839801879,1200000.0,1.7008478026247692e-06,99.99999999987743,29584802.431111336,0.012,436945.3333333333,25.0
132,133.0,1.1999576988309797,2.7215502204976403,1200000.0,1.7033383119183226e-06,0.2178732507563126,10.0,0.012,418948.0,25.0
133,134.0,1.2819457789382862,2.739073806423967,1200000.0,1.666741057043882e-06,99.99999999988407,21920982.075459965,0.012,616873.3333333334,25.0
134,135.0,1.4352158096145002,2.7408500158320166,1200000.0,1.7503568979103563e-06,99.99999999993123,31698942.81330651,0.012,477428.0,25.0
135,136.0,1.1510785474502092,3.2325649069111577,1200000.0,2.128865075846559e-06,0.16374064303077773,10.0,0.012,576390.6666666666,25.0
136,137.0,1.5172296890303716,2.3153275147680503,1200000.0,1.7529419547003219e-06,99.99996147372411,19765645.138371773,0.012,378465.3333333333,25.0
137,138.0,1.339211212954215,2.5885607445207697,1200000.0,1.621036673925002e-06,99.99990750571502,20344540.81856089,0.012,576390.6666666666,25.0
138,139.0,1.5511993066504004,2.184094345432108,1200000.0,1.4048088416556694e-06,99.99999819042233,20884638.156246122,0.012,378465.3333333333,25.0
139,140.0,1.5523160483644274,2.7070941447895223,1200000.0,2.0381819136147564e-06,99.99999999997775,33591106.899309084,0.012,378465.3333333333,25.0
140,141.0,1.0882178520932602,2.824641912435851,1200000.0,1.920100917753438e-06,0.200711228971727,10.0,0.012,436945.3333333333,25.0
141,142.0,1.3367599200083364,2.732842886713236,1200000.0,1.6387898531984173e-06,99.9999999829895,24377974.47267831,0.012,616873.3333333334,25.0
142,143.0,1.3586426127059679,2.6848064201366384,1200000.0,1.7692393815362773e-06,99.99999991083604,25356246.850359783,0.012,517910.6666666667,25.0
143,144.0,1.562510619474691,2.3491148874003898,1200000.0,1.8697871788863702e-06,99.99999999967216,24350524.188275106,0.012,337982.6666666667,25.0
144,145.0,1.2595276603631214,3.5253384879210046,1200000.0,2.3640516293746847e-06,0.1502846305093044,10.000001154839993,0.012,616873.3333333334,25.0
145,146.0,1.2278419700949175,3.0427774903634344,1200000.0,1.999834144297789e-06,0.1798757421328787,10.0,0.012,517910.6666666667,25.0
146,147.0,1.2471162407794518,2.7858290571157625,1200000.0,1.7024500553849256e-06,0.20346785485691754,10.000000022351742,0.012,477428.0,25.0
147,148.0,1.376318341605452,2.579345418288895,1200000.0,1.60287643877365e-06,99.99999998811079,16965358.77617487,0.012,616873.3333333334,25.0
148,149.0,1.2401302597158874,2.349662323711186,1200000.0,1.6007393387066016e-06,0.23707389413674207,10.0,0.012,337982.6666666667,25.0
149,150.0,1.2975053547049211,2.6402665703520967,1200000.0,1.5054424176187212e-06,0.22464823405678658,10.0,0.012,436945.3333333333,25.0
150,151.0,1.441537992267432,2.60855993353357,1200000.0,1.8083936941058195e-06,99.99999999626648,24491687.94682083,0.012,477428.0,25.0
151,152.0,1.3536285363912974,3.4391674627123194,1200000.0,2.343278732996659e-06,99.9999985172177,24978060.116356604,0.012,715836.0,25.0
152,153.0,1.5013039875788539,2.6646457734198847,1200000.0,2.0756042878876965e-06,99.99999999955621,29843747.271050476,0.012,378465.3333333333,25.0
153,154.0,1.508902389922688,2.643707654717822,1200000.0,1.7211223190140545e-06,99.99999999946124,32374551.645627346,0.012,436945.3333333333,25.0
154,155.0,1.4253362323150889,2.3919254262514045,1200000.0,1.5868754229702745e-06,99.99999971468378,22237411.30661904,0.012,436945.3333333333,25.0
155,156.0,1.2700044990619574,2.5975851546746824,1200000.0,1.5179977260040345e-06,0.2223042334469838,10.000000022351742,0.012,436945.3333333333,25.0
156,157.0,1.118447877545891,2.4521370146035224,1200000.0,1.4385775355727734e-06,0.2271808396224415,10.0,0.012,418948.0,25.0
157,158.0,1.2511104416709624,2.706571365491314,1200000.0,1.6939485351806903e-06,0.2120313971037291,10.000002332031727,0.012,436945.3333333333,25.0
158,159.0,1.1817713299216028,2.625840180692684,1200000.0,1.674395555149058e-06,0.2297353532859958,10.0,0.012,378465.3333333333,25.0
159,160.0,1.5456758258626921,2.465249431027779,1200000.0,1.8165413119312237e-06,99.9999999997637,30438908.318486057,0.012,337982.6666666667,25.0
160,161.0,1.5201634154915236,2.5438278896677033,1200000.0,1.8350779626760813e-06,99.99999999988947,34099050.17625981,0.012,337982.6666666667,25.0
161,162.0,1.5172618490954175,2.862670282242945,1200000.0,1.9735613165425186e-06,99.99999980762716,29544204.353617236,0.012,517910.6666666667,25.0
