,S1,S1_conf
beta,0.009601974035210825,0.009408543913044968
d_I,0.21436728423131304,0.06887117937306003
c,0.3555181337914563,0.07144914423320539
d_T,-0.00014498121509803644,0.00023680323678373078
r,-5.1141977490697174e-05,0.00011456931246146446
k_T,-2.825853447524554e-05,0.00029547583819286913
