,ST,ST_conf
p,0.0763183177486816,0.1449868162233013
c_V,1.2730808615575435,1.08617589504304
r,0.5324591280723437,1.5368116150905922
d_T,0.6691656447518346,1.7994451514900145
c_T,0.43804191606670795,0.8185591483254754
K,0.08307998810001459,0.16525443961492534
