,S1,S1_conf
p,0.011078229451654768,0.014236530798344953
c_V,0.0754827470215107,0.052639138487514184
r,0.12206766142665872,0.1484611264764149
d_T,0.008521051944456981,0.008418723231836596
c_T,0.0016443973851767563,0.0020580475621140714
K,0.001493925752783119,0.002305753198811621
