,S1,S1_conf
p,0.1060315451522451,0.02103538688065283
c_V,0.33040342609056855,0.025886324650763386
r,0.001059831387493019,0.008265214621104007
d_T,0.009252810993526197,0.01344192596612079
c_T,0.019166381016558688,0.016769486843581004
K,0.033015984540241024,0.011982672705726833
