,S1,S1_conf
p,0.18945366633655153,0.0037757278386982337
c_V,0.48258352864074083,0.004189095091478211
r,0.00020391855701286306,0.0002815579099464733
k_T,0.00010044411398575004,0.00038139074450038886
d_T,0.004906956819516232,0.0013194588309373703
c_T,0.03269551962567589,0.0021706751887590314
