,S1,S1_conf
p,0.11369647552933598,0.0024309185819392275
c_V,0.4016996576106666,0.004926626906494513
r,0.06537742796042288,0.0024322315904223026
k_T,0.04796828666686867,0.0022606828647171876
d_T,0.026018137767541655,0.0014337968854593853
