,S1,S1_conf
beta,-0.001238475173697399,0.0141260423407941
d_I,0.08989496251490564,0.10269523364838681
c,0.17619190946695223,0.07049656457698214
d_T,0.00429361886763067,0.00868709239643817
r,3.6466850215083964e-05,0.00012612086301874958
k_T,0.0003859893688547581,0.0006244554542634407
c_T,0.009037050579525028,0.009539145159229986
